CUDA: False
Namespace(algo='ppo', lr=0.0003, eps=1e-05, alpha=0.99, gamma=0.99, use_gae=True, gae_lambda=0.95, entropy_coef=0.005, value_loss_coef=0.5, max_grad_norm=0.5, seed=3284, cuda_deterministic=False, num_processes=1, num_steps=2048, ppo_epoch=10, num_mini_batch=1, clip_param=0.2, log_interval=1, save_interval=100, no_cuda=False, use_proper_time_limits=False, recurrent_policy=True, use_linear_lr_decay=True, env_name='plume', log_dir='/tmp/gym/', save_dir='./trained_models/ExptWalking20250805/', dynamic=False, eval_type='fixed', eval_episodes=20, eval_interval=None, weight_decay=0.00012, rnn_type='VRNN', hidden_size=64, betadist=False, stacking=0, masking=None, stride=1, dataset=['constantx5b5', 'noisy3x5b5'], num_env_steps=[590000, 100000], qvar=[0.4, 0.5], birthx=[2.2, 2.0], diff_max=[0.8, 0.8], diff_min=[0.7, 0.4], birthx_max=1.0, dryrun=False, curriculum=False, turnx=1.0, movex=1.0, auto_movex=False, auto_reward=False, loc_algo='uniform', time_algo='uniform', env_dt=0.04, outsuffix='walk-v11_20250805_VRNN_constantx5b5noisy3x5b5_stepoobmetabolic_bx2.22_t590000100000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed328463', walking=True, radiusx=1.0, diffusion_min=1.0, diffusion_max=1.0, r_shaping=['step', 'oob', 'metabolic'], wind_rel=True, action_feedback=False, squash_action=True, flipping=True, odor_scaling=True, stray_max=2.0, test_episodes=50, viz_episodes=10, model_fname='', obs_noise=0.0, act_noise=0.0, cuda=False)
PPO Args ---> Namespace(algo='ppo', lr=0.0003, eps=1e-05, alpha=0.99, gamma=0.99, use_gae=True, gae_lambda=0.95, entropy_coef=0.005, value_loss_coef=0.5, max_grad_norm=0.5, seed=3284, cuda_deterministic=False, num_processes=1, num_steps=2048, ppo_epoch=10, num_mini_batch=1, clip_param=0.2, log_interval=1, save_interval=100, no_cuda=False, use_proper_time_limits=False, recurrent_policy=True, use_linear_lr_decay=True, env_name='plume', log_dir='/tmp/gym/', save_dir='./trained_models/ExptWalking20250805/', dynamic=False, eval_type='fixed', eval_episodes=20, eval_interval=None, weight_decay=0.00012, rnn_type='VRNN', hidden_size=64, betadist=False, stacking=0, masking=None, stride=1, dataset=['constantx5b5', 'noisy3x5b5'], num_env_steps=[590000, 100000], qvar=[0.4, 0.5], birthx=[2.2, 2.0], diff_max=[0.8, 0.8], diff_min=[0.7, 0.4], birthx_max=1.0, dryrun=False, curriculum=False, turnx=1.0, movex=1.0, auto_movex=False, auto_reward=False, loc_algo='uniform', time_algo='uniform', env_dt=0.04, outsuffix='walk-v11_20250805_VRNN_constantx5b5noisy3x5b5_stepoobmetabolic_bx2.22_t590000100000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed328463', walking=True, radiusx=1.0, diffusion_min=1.0, diffusion_max=1.0, r_shaping=['step', 'oob', 'metabolic'], wind_rel=True, action_feedback=False, squash_action=True, flipping=True, odor_scaling=True, stray_max=2.0, test_episodes=50, viz_episodes=10, model_fname='', obs_noise=0.0, act_noise=0.0, cuda=False)
Using Precomputed Plume...
PlumeEnvironment: {'self': <plume_env.PlumeEnvironment object at 0x17dea5280>, 't_val_min': 10.0, 'sim_steps_max': 2500, 'reset_offset_tmax': 30, 'dataset': 'constantx5b5', 'move_capacity': 2.0, 'turn_capacity': 19.634954084936208, 'wind_obsx': 1.0, 'movex': 1.0, 'turnx': 1.0, 'birthx': 2.2, 'birthx_max': 1.0, 'env_dt': 0.04, 'loc_algo': 'uniform', 'qvar': 0.4, 'time_algo': 'uniform', 'angle_algo': 'uniform', 'homed_radius': 0.2, 'stray_max': 2.0, 'wind_rel': True, 'auto_movex': False, 'auto_reward': False, 'diff_max': 0.8, 'diff_min': 0.7, 'r_shaping': ['step', 'oob', 'metabolic'], 'rewardx': 1.0, 'rescale': False, 'squash_action': True, 'walking': True, 'walk_move': 0.05, 'walk_turn': 3.14159, 'radiusx': 1.0, 'diffusion_min': 1.0, 'diffusion_max': 1.0, 'action_feedback': False, 'flipping': True, 'odor_scaling': True, 'obs_noise': 0.0, 'act_noise': 0.0, 'dynamic': False, 'seed': 3284, 'verbose': 0, '__class__': <class 'plume_env.PlumeEnvironment'>}
Squashing actions to 0-1
constantx5b5
wind: t_val_diff 0.03999999999999915 env_dt 0.04
puffs: t_val_diff 0.03999999999999915 env_dt 0.04
Reward Shaping ['step', 'oob', 'metabolic']
Using Precomputed Plume...
PlumeEnvironment: {'self': <plume_env.PlumeEnvironment object at 0x17dea5d90>, 't_val_min': 10.0, 'sim_steps_max': 2500, 'reset_offset_tmax': 30, 'dataset': 'constantx5b5', 'move_capacity': 2.0, 'turn_capacity': 19.634954084936208, 'wind_obsx': 1.0, 'movex': 1.0, 'turnx': 1.0, 'birthx': 2.2, 'birthx_max': 1.0, 'env_dt': 0.04, 'loc_algo': 'uniform', 'qvar': 0.4, 'time_algo': 'uniform', 'angle_algo': 'uniform', 'homed_radius': 0.2, 'stray_max': 2.0, 'wind_rel': True, 'auto_movex': False, 'auto_reward': False, 'diff_max': 0.8, 'diff_min': 0.7, 'r_shaping': ['step', 'oob', 'metabolic'], 'rewardx': 1.0, 'rescale': False, 'squash_action': True, 'walking': True, 'walk_move': 0.05, 'walk_turn': 3.14159, 'radiusx': 1.0, 'diffusion_min': 1.0, 'diffusion_max': 1.0, 'action_feedback': False, 'flipping': True, 'odor_scaling': True, 'obs_noise': 0.0, 'act_noise': 0.0, 'dynamic': False, 'seed': 3284, 'verbose': 0, '__class__': <class 'plume_env.PlumeEnvironment'>}
Squashing actions to 0-1
constantx5b5
wind: t_val_diff 0.03999999999999915 env_dt 0.04
puffs: t_val_diff 0.03999999999999915 env_dt 0.04
Reward Shaping ['step', 'oob', 'metabolic']
Using MLPBase
hidden_size 64
Using VanillaRNN
Saved ./trained_models/ExptWalking20250805//plume_walk-v11_20250805_VRNN_constantx5b5noisy3x5b5_stepoobmetabolic_bx2.22_t590000100000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed328463.pt.start
Stage: 0/2 - constantx5b5 b2.2 q0.4 n590000
Saved ./trained_models/ExptWalking20250805/plume_walk-v11_20250805_VRNN_constantx5b5noisy3x5b5_stepoobmetabolic_bx2.22_t590000100000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed328463.pt
Update 0/288, T 2048, FPS 121, 42-training-episode: mean/median -1.9/-1.8, min/max -4.4/-0.4
Update 64/288, T 133120, FPS 130, 50-training-episode: mean/median 38.2/-0.6, min/max -2.8/103.3
Update 65/288, T 135168, FPS 130, 50-training-episode: mean/median 42.3/-0.3, min/max -2.8/103.1
Update 66/288, T 137216, FPS 130, 50-training-episode: mean/median 27.8/-0.8, min/max -2.7/103.1
Update 67/288, T 139264, FPS 130, 50-training-episode: mean/median 23.6/-0.9, min/max -2.8/103.0
Update 68/288, T 141312, FPS 130, 50-training-episode: mean/median 27.7/-0.9, min/max -2.8/103.1
Update 69/288, T 143360, FPS 130, 50-training-episode: mean/median 33.8/-0.7, min/max -2.8/103.1
Update 70/288, T 145408, FPS 130, 50-training-episode: mean/median 38.0/-0.5, min/max -2.8/102.8
Update 71/288, T 147456, FPS 130, 50-training-episode: mean/median 31.9/-0.7, min/max -2.7/103.0
Update 72/288, T 149504, FPS 130, 50-training-episode: mean/median 35.9/-0.9, min/max -2.7/103.1
Update 73/288, T 151552, FPS 130, 50-training-episode: mean/median 23.6/-0.9, min/max -2.7/103.1
Update 74/288, T 153600, FPS 130, 50-training-episode: mean/median 17.7/-0.7, min/max -2.6/102.9
Update 75/288, T 155648, FPS 130, 50-training-episode: mean/median 27.9/-0.5, min/max -2.9/103.2
Update 76/288, T 157696, FPS 130, 50-training-episode: mean/median 27.7/-0.6, min/max -2.9/103.2
Update 77/288, T 159744, FPS 131, 50-training-episode: mean/median 23.7/-0.7, min/max -2.9/103.1
Update 78/288, T 161792, FPS 131, 50-training-episode: mean/median 23.7/-0.7, min/max -2.8/102.9
Update 79/288, T 163840, FPS 131, 50-training-episode: mean/median 15.4/-0.8, min/max -2.8/103.1
Update 80/288, T 165888, FPS 131, 50-training-episode: mean/median 17.5/-0.8, min/max -2.6/103.1
Update 81/288, T 167936, FPS 131, 50-training-episode: mean/median 23.6/-0.9, min/max -3.0/103.1
Update 82/288, T 169984, FPS 131, 50-training-episode: mean/median 19.5/-1.0, min/max -3.0/103.0
Update 83/288, T 172032, FPS 131, 50-training-episode: mean/median 21.5/-0.8, min/max -3.0/102.6
Update 84/288, T 174080, FPS 131, 50-training-episode: mean/median 23.6/-0.8, min/max -2.8/102.6
Update 85/288, T 176128, FPS 132, 50-training-episode: mean/median 25.7/-0.8, min/max -2.8/102.6
Update 86/288, T 178176, FPS 132, 50-training-episode: mean/median 25.9/-0.8, min/max -2.8/102.9
Update 87/288, T 180224, FPS 132, 50-training-episode: mean/median 21.6/-0.9, min/max -2.8/102.9
Update 88/288, T 182272, FPS 132, 50-training-episode: mean/median 27.6/-0.8, min/max -2.8/102.8
Update 89/288, T 184320, FPS 132, 50-training-episode: mean/median 36.0/-0.7, min/max -2.8/103.2
Update 90/288, T 186368, FPS 132, 50-training-episode: mean/median 36.0/-0.6, min/max -2.8/103.2
Update 91/288, T 188416, FPS 132, 50-training-episode: mean/median 27.6/-0.9, min/max -3.6/103.0
Update 92/288, T 190464, FPS 132, 50-training-episode: mean/median 27.6/-0.9, min/max -2.7/102.7
Update 93/288, T 192512, FPS 132, 50-training-episode: mean/median 33.9/-0.8, min/max -2.8/103.1
Update 94/288, T 194560, FPS 133, 50-training-episode: mean/median 40.1/-0.7, min/max -2.8/103.1
Update 95/288, T 196608, FPS 133, 50-training-episode: mean/median 40.2/-0.5, min/max -2.8/103.1
Update 96/288, T 198656, FPS 133, 50-training-episode: mean/median 40.2/-0.5, min/max -2.7/103.1
Update 97/288, T 200704, FPS 133, 50-training-episode: mean/median 29.8/-0.7, min/max -2.8/102.9
Update 98/288, T 202752, FPS 133, 50-training-episode: mean/median 31.7/-0.8, min/max -2.8/102.9
Update 99/288, T 204800, FPS 133, 50-training-episode: mean/median 21.5/-1.0, min/max -2.8/103.0
Saved ./trained_models/ExptWalking20250805/plume_walk-v11_20250805_VRNN_constantx5b5noisy3x5b5_stepoobmetabolic_bx2.22_t590000100000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed328463.pt
Update 100/288, T 206848, FPS 134, 50-training-episode: mean/median 23.6/-1.0, min/max -2.8/103.0
Update 101/288, T 208896, FPS 134, 50-training-episode: mean/median 25.6/-1.0, min/max -2.8/103.1
Update 102/288, T 210944, FPS 134, 50-training-episode: mean/median 29.7/-0.7, min/max -2.7/103.2
Update 103/288, T 212992, FPS 134, 50-training-episode: mean/median 33.8/-0.7, min/max -2.8/103.3
Update 104/288, T 215040, FPS 134, 50-training-episode: mean/median 34.0/-0.6, min/max -2.8/103.3
Update 105/288, T 217088, FPS 134, 50-training-episode: mean/median 32.0/-0.6, min/max -2.7/103.0
Update 106/288, T 219136, FPS 134, 50-training-episode: mean/median 31.9/-0.7, min/max -2.8/103.0
Update 107/288, T 221184, FPS 134, 50-training-episode: mean/median 29.8/-0.8, min/max -2.8/103.0
Update 108/288, T 223232, FPS 134, 50-training-episode: mean/median 27.9/-0.7, min/max -2.8/103.0
Update 109/288, T 225280, FPS 134, 50-training-episode: mean/median 19.6/-0.7, min/max -2.9/103.0
Update 110/288, T 227328, FPS 134, 50-training-episode: mean/median 13.3/-1.1, min/max -2.9/103.0
Update 111/288, T 229376, FPS 134, 50-training-episode: mean/median 17.4/-0.9, min/max -2.9/102.8
Update 112/288, T 231424, FPS 134, 50-training-episode: mean/median 21.6/-0.8, min/max -2.7/102.9
Update 113/288, T 233472, FPS 134, 50-training-episode: mean/median 21.8/-0.7, min/max -2.8/103.1
Update 114/288, T 235520, FPS 135, 50-training-episode: mean/median 24.0/-0.6, min/max -2.8/103.1
Update 115/288, T 237568, FPS 135, 50-training-episode: mean/median 25.9/-0.7, min/max -2.2/102.7
Update 116/288, T 239616, FPS 135, 50-training-episode: mean/median 30.0/-0.7, min/max -2.2/103.2
Update 117/288, T 241664, FPS 135, 50-training-episode: mean/median 21.7/-0.9, min/max -2.6/103.2
Update 118/288, T 243712, FPS 135, 50-training-episode: mean/median 17.6/-0.8, min/max -2.7/102.9
Update 119/288, T 245760, FPS 135, 50-training-episode: mean/median 19.6/-0.7, min/max -2.7/102.5
Update 120/288, T 247808, FPS 135, 50-training-episode: mean/median 21.6/-0.7, min/max -2.9/102.5
Update 121/288, T 249856, FPS 135, 50-training-episode: mean/median 25.8/-0.7, min/max -2.9/103.1
Update 122/288, T 251904, FPS 135, 50-training-episode: mean/median 9.1/-1.1, min/max -2.7/102.4
Update 123/288, T 253952, FPS 135, 50-training-episode: mean/median 21.5/-1.0, min/max -2.8/102.9
Update 124/288, T 256000, FPS 135, 50-training-episode: mean/median 33.9/-0.7, min/max -2.8/102.9
Update 125/288, T 258048, FPS 136, 50-training-episode: mean/median 33.8/-0.7, min/max -2.8/102.7
Update 126/288, T 260096, FPS 136, 50-training-episode: mean/median 27.7/-0.8, min/max -2.7/102.7
Update 127/288, T 262144, FPS 136, 50-training-episode: mean/median 27.7/-0.8, min/max -2.2/103.3
Update 128/288, T 264192, FPS 136, 50-training-episode: mean/median 33.8/-0.9, min/max -2.8/103.3
Update 129/288, T 266240, FPS 136, 50-training-episode: mean/median 31.8/-0.8, min/max -2.8/103.0
Update 130/288, T 268288, FPS 136, 50-training-episode: mean/median 35.9/-0.7, min/max -2.5/102.9
Update 131/288, T 270336, FPS 136, 50-training-episode: mean/median 35.8/-0.7, min/max -2.7/102.9
Update 132/288, T 272384, FPS 136, 50-training-episode: mean/median 31.7/-0.8, min/max -2.8/103.2
Update 133/288, T 274432, FPS 136, 50-training-episode: mean/median 27.6/-0.8, min/max -2.8/103.2
Update 134/288, T 276480, FPS 136, 50-training-episode: mean/median 33.8/-0.7, min/max -2.8/103.1
Update 135/288, T 278528, FPS 136, 50-training-episode: mean/median 35.9/-0.8, min/max -2.8/102.9
Update 136/288, T 280576, FPS 136, 50-training-episode: mean/median 35.9/-0.8, min/max -2.8/103.0
Update 137/288, T 282624, FPS 136, 50-training-episode: mean/median 40.1/-0.8, min/max -2.8/103.0
Update 138/288, T 284672, FPS 137, 50-training-episode: mean/median 35.8/-0.9, min/max -2.8/102.8
Update 139/288, T 286720, FPS 137, 50-training-episode: mean/median 25.4/-1.0, min/max -2.8/102.5
Update 140/288, T 288768, FPS 137, 50-training-episode: mean/median 21.5/-0.9, min/max -2.6/102.6
