CUDA: False
Namespace(algo='ppo', lr=0.0003, eps=1e-05, alpha=0.99, gamma=0.99, use_gae=True, gae_lambda=0.95, entropy_coef=0.005, value_loss_coef=0.5, max_grad_norm=0.5, seed=14178, cuda_deterministic=False, num_processes=1, num_steps=2048, ppo_epoch=10, num_mini_batch=1, clip_param=0.2, log_interval=1, save_interval=100, no_cuda=False, use_proper_time_limits=False, recurrent_policy=True, use_linear_lr_decay=True, env_name='plume', log_dir='/tmp/gym/', save_dir='./trained_models/ExptWalking20250805/', dynamic=False, eval_type='fixed', eval_episodes=20, eval_interval=None, weight_decay=0.00012, rnn_type='VRNN', hidden_size=64, betadist=False, stacking=0, masking=None, stride=1, dataset=['constantx5b5', 'noisy3x5b5'], num_env_steps=[1000000, 100000], qvar=[0.4, 0.5], birthx=[2.6, 3.0], diff_max=[0.8, 0.8], diff_min=[0.7, 0.4], birthx_max=1.0, dryrun=False, curriculum=False, turnx=1.0, movex=1.0, auto_movex=False, auto_reward=False, loc_algo='uniform', time_algo='uniform', env_dt=0.04, outsuffix='walk-v9_20250805_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicfound_bx2.63_t1000000100000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed1417893', walking=True, radiusx=1.0, diffusion_min=1.0, diffusion_max=1.0, r_shaping=['step', 'oob', 'metabolic', 'found'], wind_rel=True, action_feedback=False, squash_action=True, flipping=True, odor_scaling=True, stray_max=2.0, test_episodes=50, viz_episodes=10, model_fname='', obs_noise=0.0, act_noise=0.0, cuda=False)
PPO Args ---> Namespace(algo='ppo', lr=0.0003, eps=1e-05, alpha=0.99, gamma=0.99, use_gae=True, gae_lambda=0.95, entropy_coef=0.005, value_loss_coef=0.5, max_grad_norm=0.5, seed=14178, cuda_deterministic=False, num_processes=1, num_steps=2048, ppo_epoch=10, num_mini_batch=1, clip_param=0.2, log_interval=1, save_interval=100, no_cuda=False, use_proper_time_limits=False, recurrent_policy=True, use_linear_lr_decay=True, env_name='plume', log_dir='/tmp/gym/', save_dir='./trained_models/ExptWalking20250805/', dynamic=False, eval_type='fixed', eval_episodes=20, eval_interval=None, weight_decay=0.00012, rnn_type='VRNN', hidden_size=64, betadist=False, stacking=0, masking=None, stride=1, dataset=['constantx5b5', 'noisy3x5b5'], num_env_steps=[1000000, 100000], qvar=[0.4, 0.5], birthx=[2.6, 3.0], diff_max=[0.8, 0.8], diff_min=[0.7, 0.4], birthx_max=1.0, dryrun=False, curriculum=False, turnx=1.0, movex=1.0, auto_movex=False, auto_reward=False, loc_algo='uniform', time_algo='uniform', env_dt=0.04, outsuffix='walk-v9_20250805_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicfound_bx2.63_t1000000100000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed1417893', walking=True, radiusx=1.0, diffusion_min=1.0, diffusion_max=1.0, r_shaping=['step', 'oob', 'metabolic', 'found'], wind_rel=True, action_feedback=False, squash_action=True, flipping=True, odor_scaling=True, stray_max=2.0, test_episodes=50, viz_episodes=10, model_fname='', obs_noise=0.0, act_noise=0.0, cuda=False)
Using Precomputed Plume...
PlumeEnvironment: {'self': <plume_env.PlumeEnvironment object at 0x30e44d2e0>, 't_val_min': 10.0, 'sim_steps_max': 2600, 'reset_offset_tmax': 30, 'dataset': 'constantx5b5', 'move_capacity': 2.0, 'turn_capacity': 19.634954084936208, 'wind_obsx': 1.0, 'movex': 1.0, 'turnx': 1.0, 'birthx': 2.6, 'birthx_max': 1.0, 'env_dt': 0.04, 'loc_algo': 'uniform', 'qvar': 0.4, 'time_algo': 'uniform', 'angle_algo': 'uniform', 'homed_radius': 0.2, 'stray_max': 2.0, 'wind_rel': True, 'auto_movex': False, 'auto_reward': False, 'diff_max': 0.8, 'diff_min': 0.7, 'r_shaping': ['step', 'oob', 'metabolic', 'found'], 'rewardx': 1.0, 'rescale': False, 'squash_action': True, 'walking': True, 'walk_move': 0.05, 'walk_turn': 3.14159, 'radiusx': 1.0, 'diffusion_min': 1.0, 'diffusion_max': 1.0, 'action_feedback': False, 'flipping': True, 'odor_scaling': True, 'obs_noise': 0.0, 'act_noise': 0.0, 'dynamic': False, 'seed': 14178, 'verbose': 0, '__class__': <class 'plume_env.PlumeEnvironment'>}
Squashing actions to 0-1
constantx5b5
wind: t_val_diff 0.03999999999999915 env_dt 0.04
puffs: t_val_diff 0.03999999999999915 env_dt 0.04
Reward Shaping ['step', 'oob', 'metabolic', 'found']
Using Precomputed Plume...
PlumeEnvironment: {'self': <plume_env.PlumeEnvironment object at 0x30e439940>, 't_val_min': 10.0, 'sim_steps_max': 2600, 'reset_offset_tmax': 30, 'dataset': 'constantx5b5', 'move_capacity': 2.0, 'turn_capacity': 19.634954084936208, 'wind_obsx': 1.0, 'movex': 1.0, 'turnx': 1.0, 'birthx': 2.6, 'birthx_max': 1.0, 'env_dt': 0.04, 'loc_algo': 'uniform', 'qvar': 0.4, 'time_algo': 'uniform', 'angle_algo': 'uniform', 'homed_radius': 0.2, 'stray_max': 2.0, 'wind_rel': True, 'auto_movex': False, 'auto_reward': False, 'diff_max': 0.8, 'diff_min': 0.7, 'r_shaping': ['step', 'oob', 'metabolic', 'found'], 'rewardx': 1.0, 'rescale': False, 'squash_action': True, 'walking': True, 'walk_move': 0.05, 'walk_turn': 3.14159, 'radiusx': 1.0, 'diffusion_min': 1.0, 'diffusion_max': 1.0, 'action_feedback': False, 'flipping': True, 'odor_scaling': True, 'obs_noise': 0.0, 'act_noise': 0.0, 'dynamic': False, 'seed': 14178, 'verbose': 0, '__class__': <class 'plume_env.PlumeEnvironment'>}
Squashing actions to 0-1
constantx5b5
wind: t_val_diff 0.03999999999999915 env_dt 0.04
puffs: t_val_diff 0.03999999999999915 env_dt 0.04
Reward Shaping ['step', 'oob', 'metabolic', 'found']
Using MLPBase
hidden_size 64
Using VanillaRNN
Saved ./trained_models/ExptWalking20250805//plume_walk-v9_20250805_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicfound_bx2.63_t1000000100000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed1417893.pt.start
Stage: 0/2 - constantx5b5 b2.6 q0.4 n1000000
Saved ./trained_models/ExptWalking20250805/plume_walk-v9_20250805_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicfound_bx2.63_t1000000100000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed1417893.pt
Update 0/488, T 2048, FPS 125, 15-training-episode: mean/median 4.6/-2.0, min/max -4.7/101.1
Update 65/488, T 135168, FPS 142, 50-training-episode: mean/median 55.1/101.3, min/max -2.0/111.1
Update 66/488, T 137216, FPS 142, 50-training-episode: mean/median 61.0/101.6, min/max -2.0/111.1
Update 67/488, T 139264, FPS 142, 50-training-episode: mean/median 52.7/101.0, min/max -2.4/102.8
Update 68/488, T 141312, FPS 142, 50-training-episode: mean/median 40.4/-0.3, min/max -2.4/102.8
Update 69/488, T 143360, FPS 142, 50-training-episode: mean/median 34.6/-0.3, min/max -2.4/102.8
Update 70/488, T 145408, FPS 142, 50-training-episode: mean/median 32.5/-0.2, min/max -1.8/102.8
Update 71/488, T 147456, FPS 141, 50-training-episode: mean/median 30.6/-0.0, min/max -2.1/111.4
Update 72/488, T 149504, FPS 141, 50-training-episode: mean/median 28.4/-0.5, min/max -2.1/111.4
Update 73/488, T 151552, FPS 141, 50-training-episode: mean/median 43.0/0.4, min/max -2.1/111.2
Update 74/488, T 153600, FPS 141, 50-training-episode: mean/median 51.0/55.0, min/max -1.9/110.9
Update 75/488, T 155648, FPS 140, 50-training-episode: mean/median 42.5/-0.2, min/max -1.9/110.9
Update 76/488, T 157696, FPS 140, 50-training-episode: mean/median 40.4/-0.3, min/max -1.9/102.8
Update 77/488, T 159744, FPS 140, 50-training-episode: mean/median 38.6/-0.1, min/max -1.9/102.8
Update 78/488, T 161792, FPS 140, 50-training-episode: mean/median 48.9/4.8, min/max -1.6/102.8
Update 79/488, T 163840, FPS 140, 50-training-episode: mean/median 49.1/4.6, min/max -1.6/111.2
Update 80/488, T 165888, FPS 140, 50-training-episode: mean/median 49.0/0.4, min/max -2.0/111.4
Update 81/488, T 167936, FPS 140, 50-training-episode: mean/median 45.1/0.1, min/max -2.0/111.4
Update 82/488, T 169984, FPS 140, 50-training-episode: mean/median 42.9/0.2, min/max -2.0/111.4
Update 83/488, T 172032, FPS 140, 50-training-episode: mean/median 36.6/-0.5, min/max -1.8/111.1
Update 84/488, T 174080, FPS 140, 50-training-episode: mean/median 42.7/0.2, min/max -1.8/111.2
Update 85/488, T 176128, FPS 140, 50-training-episode: mean/median 48.8/0.8, min/max -1.8/111.2
Update 86/488, T 178176, FPS 140, 50-training-episode: mean/median 46.7/0.6, min/max -1.8/111.2
Update 87/488, T 180224, FPS 140, 50-training-episode: mean/median 51.1/54.8, min/max -1.0/102.8
Update 88/488, T 182272, FPS 140, 50-training-episode: mean/median 47.2/8.7, min/max -1.7/102.8
Update 89/488, T 184320, FPS 140, 50-training-episode: mean/median 41.5/4.5, min/max -2.3/111.0
Update 90/488, T 186368, FPS 140, 50-training-episode: mean/median 49.2/9.3, min/max -2.3/111.0
Update 91/488, T 188416, FPS 140, 50-training-episode: mean/median 43.2/0.5, min/max -2.3/111.0
Update 92/488, T 190464, FPS 140, 50-training-episode: mean/median 48.9/5.2, min/max -1.8/110.9
Update 93/488, T 192512, FPS 140, 50-training-episode: mean/median 46.9/0.4, min/max -1.8/110.9
Update 94/488, T 194560, FPS 140, 50-training-episode: mean/median 46.9/0.7, min/max -1.8/110.9
Update 95/488, T 196608, FPS 140, 50-training-episode: mean/median 44.8/0.6, min/max -1.9/102.8
Update 96/488, T 198656, FPS 140, 50-training-episode: mean/median 49.3/5.0, min/max -2.1/111.3
Update 97/488, T 200704, FPS 141, 50-training-episode: mean/median 57.6/101.3, min/max -2.1/111.3
Update 98/488, T 202752, FPS 141, 50-training-episode: mean/median 55.3/101.1, min/max -2.3/111.3
Update 99/488, T 204800, FPS 141, 50-training-episode: mean/median 44.5/-0.4, min/max -2.3/111.3
Saved ./trained_models/ExptWalking20250805/plume_walk-v9_20250805_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicfound_bx2.63_t1000000100000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed1417893.pt
Update 100/488, T 206848, FPS 141, 50-training-episode: mean/median 38.2/-0.6, min/max -2.2/102.6
Update 101/488, T 208896, FPS 141, 50-training-episode: mean/median 24.0/-0.6, min/max -2.1/102.5
Update 102/488, T 210944, FPS 140, 50-training-episode: mean/median 26.4/-0.5, min/max -2.0/111.2
Update 103/488, T 212992, FPS 140, 50-training-episode: mean/median 40.9/-0.5, min/max -1.9/111.4
Update 104/488, T 215040, FPS 141, 50-training-episode: mean/median 34.5/-0.5, min/max -1.9/111.4
Update 105/488, T 217088, FPS 141, 50-training-episode: mean/median 40.7/0.0, min/max -1.9/111.4
Update 106/488, T 219136, FPS 141, 50-training-episode: mean/median 32.4/-0.2, min/max -1.9/102.6
Update 107/488, T 221184, FPS 141, 50-training-episode: mean/median 44.8/0.3, min/max -1.9/111.3
Update 108/488, T 223232, FPS 141, 50-training-episode: mean/median 42.4/-0.6, min/max -2.0/111.3
Update 109/488, T 225280, FPS 141, 50-training-episode: mean/median 36.1/-0.6, min/max -2.0/102.5
Update 110/488, T 227328, FPS 140, 50-training-episode: mean/median 30.0/-0.4, min/max -2.0/102.5
Update 111/488, T 229376, FPS 140, 50-training-episode: mean/median 34.2/-0.0, min/max -2.0/102.5
Update 112/488, T 231424, FPS 140, 50-training-episode: mean/median 32.1/-0.4, min/max -2.2/102.5
Update 113/488, T 233472, FPS 140, 50-training-episode: mean/median 30.7/-0.4, min/max -2.2/111.1
Update 114/488, T 235520, FPS 140, 50-training-episode: mean/median 28.6/-0.4, min/max -2.1/111.1
Update 115/488, T 237568, FPS 140, 50-training-episode: mean/median 24.5/-0.5, min/max -2.1/102.7
Update 116/488, T 239616, FPS 139, 50-training-episode: mean/median 26.4/-0.5, min/max -2.3/102.7
Update 117/488, T 241664, FPS 139, 50-training-episode: mean/median 24.1/-0.5, min/max -2.3/102.7
Update 118/488, T 243712, FPS 139, 50-training-episode: mean/median 30.5/-0.3, min/max -2.3/102.7
Update 119/488, T 245760, FPS 139, 50-training-episode: mean/median 24.3/-0.4, min/max -2.0/102.4
Update 120/488, T 247808, FPS 139, 50-training-episode: mean/median 26.2/-0.3, min/max -1.8/102.3
Update 121/488, T 249856, FPS 139, 50-training-episode: mean/median 26.1/-0.6, min/max -2.0/102.5
Update 122/488, T 251904, FPS 139, 50-training-episode: mean/median 32.3/-0.2, min/max -2.0/102.6
Update 123/488, T 253952, FPS 138, 50-training-episode: mean/median 32.5/0.1, min/max -2.0/102.6
Update 124/488, T 256000, FPS 138, 50-training-episode: mean/median 34.6/0.1, min/max -1.8/102.6
Update 125/488, T 258048, FPS 138, 50-training-episode: mean/median 38.8/0.3, min/max -1.8/102.7
Update 126/488, T 260096, FPS 138, 50-training-episode: mean/median 30.9/0.2, min/max -1.7/111.3
Update 127/488, T 262144, FPS 138, 50-training-episode: mean/median 27.1/0.2, min/max -1.7/111.3
Update 128/488, T 264192, FPS 138, 50-training-episode: mean/median 31.2/0.3, min/max -2.0/111.3
Update 129/488, T 266240, FPS 138, 50-training-episode: mean/median 33.3/0.4, min/max -2.0/111.3
Update 130/488, T 268288, FPS 138, 50-training-episode: mean/median 35.2/0.4, min/max -2.1/102.7
Update 131/488, T 270336, FPS 137, 50-training-episode: mean/median 32.6/-0.3, min/max -2.4/102.7
Update 132/488, T 272384, FPS 137, 50-training-episode: mean/median 30.4/-0.5, min/max -2.4/102.7
Update 133/488, T 274432, FPS 137, 50-training-episode: mean/median 30.0/-0.4, min/max -2.4/102.7
Update 134/488, T 276480, FPS 137, 50-training-episode: mean/median 34.2/0.0, min/max -2.2/102.7
Update 135/488, T 278528, FPS 137, 50-training-episode: mean/median 32.2/-0.0, min/max -2.1/102.7
Update 136/488, T 280576, FPS 137, 50-training-episode: mean/median 32.2/0.0, min/max -2.1/102.4
Update 137/488, T 282624, FPS 137, 50-training-episode: mean/median 40.4/0.2, min/max -1.7/102.6
Update 138/488, T 284672, FPS 137, 50-training-episode: mean/median 36.5/0.2, min/max -1.7/102.6
Update 139/488, T 286720, FPS 137, 50-training-episode: mean/median 36.8/0.1, min/max -2.0/102.6
