CUDA: False
Namespace(algo='ppo', lr=0.0003, eps=1e-05, alpha=0.99, gamma=0.99, use_gae=True, gae_lambda=0.95, entropy_coef=0.0075, value_loss_coef=0.5, max_grad_norm=0.5, seed=4783, cuda_deterministic=False, num_processes=2, num_steps=2048, ppo_epoch=10, num_mini_batch=2, clip_param=0.2, log_interval=1, save_interval=100, no_cuda=False, use_proper_time_limits=False, recurrent_policy=True, use_linear_lr_decay=True, env_name='plume', log_dir='/tmp/gym/', save_dir='./trained_models/ExptMemory20250723/', dynamic=False, eval_type='fixed', eval_episodes=20, eval_interval=None, weight_decay=0.0001, rnn_type='VRNN', hidden_size=64, betadist=False, stacking=0, masking=None, stride=1, dataset=['constantx5b5', 'noisy3x5b5'], num_env_steps=[850000, 3500000], qvar=[2.0, 0.5], birthx=[0.3, 0.8], diff_max=[0.8, 0.8], diff_min=[0.7, 0.4], birthx_max=1.0, dryrun=False, curriculum=False, turnx=1.0, movex=1.0, auto_movex=False, auto_reward=False, loc_algo='uniform', time_algo='uniform', env_dt=0.04, outsuffix='20250723_VRNN_constantx5b5noisy3x5b5_stepoob_bx0.30.8_t8500003500000_q2.00.5_dmx0.80.8_dmn0.70.4_h64_wd0.0001_n2_codeVRNN_seed4783b6', walking=False, radiusx=1.0, diffusion_min=1.0, diffusion_max=1.0, r_shaping=['step', 'oob'], wind_rel=True, action_feedback=False, squash_action=True, flipping=True, odor_scaling=True, stray_max=2.0, test_episodes=50, viz_episodes=10, model_fname='', obs_noise=0.0, act_noise=0.0, cuda=False)
PPO Args ---> Namespace(algo='ppo', lr=0.0003, eps=1e-05, alpha=0.99, gamma=0.99, use_gae=True, gae_lambda=0.95, entropy_coef=0.0075, value_loss_coef=0.5, max_grad_norm=0.5, seed=4783, cuda_deterministic=False, num_processes=2, num_steps=2048, ppo_epoch=10, num_mini_batch=2, clip_param=0.2, log_interval=1, save_interval=100, no_cuda=False, use_proper_time_limits=False, recurrent_policy=True, use_linear_lr_decay=True, env_name='plume', log_dir='/tmp/gym/', save_dir='./trained_models/ExptMemory20250723/', dynamic=False, eval_type='fixed', eval_episodes=20, eval_interval=None, weight_decay=0.0001, rnn_type='VRNN', hidden_size=64, betadist=False, stacking=0, masking=None, stride=1, dataset=['constantx5b5', 'noisy3x5b5'], num_env_steps=[850000, 3500000], qvar=[2.0, 0.5], birthx=[0.3, 0.8], diff_max=[0.8, 0.8], diff_min=[0.7, 0.4], birthx_max=1.0, dryrun=False, curriculum=False, turnx=1.0, movex=1.0, auto_movex=False, auto_reward=False, loc_algo='uniform', time_algo='uniform', env_dt=0.04, outsuffix='20250723_VRNN_constantx5b5noisy3x5b5_stepoob_bx0.30.8_t8500003500000_q2.00.5_dmx0.80.8_dmn0.70.4_h64_wd0.0001_n2_codeVRNN_seed4783b6', walking=False, radiusx=1.0, diffusion_min=1.0, diffusion_max=1.0, r_shaping=['step', 'oob'], wind_rel=True, action_feedback=False, squash_action=True, flipping=True, odor_scaling=True, stray_max=2.0, test_episodes=50, viz_episodes=10, model_fname='', obs_noise=0.0, act_noise=0.0, cuda=False)
Using Precomputed Plume...
Using Precomputed Plume...
2025-07-23 15:15:31.158 python[3874:38617125] +[NSXPCSharedListener endpointForReply:withListenerName:replyErrorCode:]: an error occurred while attempting to obtain endpoint for listener 'ClientCallsAuxiliary': Connection invalid
2025-07-23 15:15:31.158 python[3876:38617127] +[NSXPCSharedListener endpointForReply:withListenerName:replyErrorCode:]: an error occurred while attempting to obtain endpoint for listener 'ClientCallsAuxiliary': Connection invalid
Using Precomputed Plume...
PlumeEnvironment: {'self': <plume_env.PlumeEnvironment object at 0x32492ed30>, 't_val_min': 60.0, 'sim_steps_max': 300, 'reset_offset_tmax': 30, 'dataset': 'constantx5b5', 'move_capacity': 2.0, 'turn_capacity': 19.634954084936208, 'wind_obsx': 1.0, 'movex': 1.0, 'turnx': 1.0, 'birthx': 0.3, 'birthx_max': 1.0, 'env_dt': 0.04, 'loc_algo': 'uniform', 'qvar': 2.0, 'time_algo': 'uniform', 'angle_algo': 'uniform', 'homed_radius': 0.2, 'stray_max': 2.0, 'wind_rel': True, 'auto_movex': False, 'auto_reward': False, 'diff_max': 0.8, 'diff_min': 0.7, 'r_shaping': ['step', 'oob'], 'rewardx': 1.0, 'rescale': False, 'squash_action': True, 'walking': False, 'walk_move': 0.05, 'walk_turn': 3.141592653589793, 'radiusx': 1.0, 'diffusion_min': 1.0, 'diffusion_max': 1.0, 'action_feedback': False, 'flipping': True, 'odor_scaling': True, 'obs_noise': 0.0, 'act_noise': 0.0, 'dynamic': False, 'seed': 4783, 'verbose': 0, '__class__': <class 'plume_env.PlumeEnvironment'>}
Squashing actions to 0-1
constantx5b5
wind: t_val_diff 0.03999999999999915 env_dt 0.04
puffs: t_val_diff 0.03999999999999915 env_dt 0.04
Reward Shaping ['step', 'oob']
Using MLPBase
hidden_size 64
Using VanillaRNN
Saved ./trained_models/ExptMemory20250723//plume_20250723_VRNN_constantx5b5noisy3x5b5_stepoob_bx0.30.8_t8500003500000_q2.00.5_dmx0.80.8_dmn0.70.4_h64_wd0.0001_n2_codeVRNN_seed4783b6.pt.start
Stage: 0/2 - constantx5b5 b0.3 q2.0 n850000
Saved ./trained_models/ExptMemory20250723/plume_20250723_VRNN_constantx5b5noisy3x5b5_stepoob_bx0.30.8_t8500003500000_q2.00.5_dmx0.80.8_dmn0.70.4_h64_wd0.0001_n2_codeVRNN_seed4783b6.pt
Update 0/207, T 4096, FPS 422, 26-training-episode: mean/median -82.1/-71.8, min/max -130.9/-45.6
Update 55/207, T 229376, FPS 385, 50-training-episode: mean/median 9.5/-50.4, min/max -71.4/106.2
Update 56/207, T 233472, FPS 385, 50-training-episode: mean/median -5.2/-53.0, min/max -67.3/101.7
Update 57/207, T 237568, FPS 384, 50-training-episode: mean/median 2.6/-54.0, min/max -71.5/103.3
Update 58/207, T 241664, FPS 384, 50-training-episode: mean/median 8.4/-52.5, min/max -73.0/106.2
Update 59/207, T 245760, FPS 383, 50-training-episode: mean/median 11.0/-52.2, min/max -71.4/103.9
Update 60/207, T 249856, FPS 382, 50-training-episode: mean/median 16.2/13.1, min/max -71.4/104.9
Update 61/207, T 253952, FPS 382, 50-training-episode: mean/median 15.0/-46.8, min/max -69.1/106.1
Update 62/207, T 258048, FPS 382, 50-training-episode: mean/median 27.0/81.6, min/max -66.5/106.4
Update 63/207, T 262144, FPS 382, 50-training-episode: mean/median 28.9/87.7, min/max -67.6/104.2
Update 64/207, T 266240, FPS 382, 50-training-episode: mean/median 27.7/89.3, min/max -59.5/102.6
Update 65/207, T 270336, FPS 382, 50-training-episode: mean/median 23.6/82.8, min/max -59.5/103.1
Update 66/207, T 274432, FPS 382, 50-training-episode: mean/median 11.7/-48.7, min/max -59.6/100.0
Update 67/207, T 278528, FPS 382, 50-training-episode: mean/median 6.8/-48.5, min/max -63.7/103.0
Update 68/207, T 282624, FPS 382, 50-training-episode: mean/median 27.5/90.2, min/max -69.6/100.7
Update 69/207, T 286720, FPS 382, 50-training-episode: mean/median 10.6/-47.0, min/max -61.9/104.4
Update 70/207, T 290816, FPS 381, 50-training-episode: mean/median 19.9/-35.0, min/max -63.0/103.4
Update 71/207, T 294912, FPS 380, 50-training-episode: mean/median 21.7/21.9, min/max -60.4/104.7
Update 72/207, T 299008, FPS 380, 50-training-episode: mean/median 5.4/-46.8, min/max -70.1/106.3
Update 73/207, T 303104, FPS 380, 50-training-episode: mean/median 15.5/-46.5, min/max -70.1/104.3
Update 74/207, T 307200, FPS 381, 50-training-episode: mean/median 13.9/-48.3, min/max -71.0/104.3
Update 75/207, T 311296, FPS 381, 50-training-episode: mean/median 11.1/-53.0, min/max -77.1/102.5
Update 76/207, T 315392, FPS 381, 50-training-episode: mean/median 8.3/-55.2, min/max -78.9/103.3
Update 77/207, T 319488, FPS 382, 50-training-episode: mean/median -2.3/-55.7, min/max -77.7/103.3
Update 78/207, T 323584, FPS 382, 50-training-episode: mean/median 10.0/-54.1, min/max -72.7/105.2
Update 79/207, T 327680, FPS 382, 50-training-episode: mean/median 17.2/17.8, min/max -78.8/105.4
Update 80/207, T 331776, FPS 382, 50-training-episode: mean/median 29.0/89.3, min/max -86.3/104.2
Update 81/207, T 335872, FPS 382, 50-training-episode: mean/median 24.3/88.6, min/max -67.8/103.5
Update 82/207, T 339968, FPS 381, 50-training-episode: mean/median 5.4/-53.2, min/max -79.2/105.9
Update 83/207, T 344064, FPS 380, 50-training-episode: mean/median 38.8/90.6, min/max -80.2/106.4
Update 84/207, T 348160, FPS 378, 50-training-episode: mean/median 33.7/88.8, min/max -89.6/106.6
Update 85/207, T 352256, FPS 378, 50-training-episode: mean/median 25.6/90.8, min/max -89.6/107.6
Update 86/207, T 356352, FPS 377, 50-training-episode: mean/median 34.1/87.5, min/max -69.0/106.2
Update 87/207, T 360448, FPS 377, 50-training-episode: mean/median 25.7/84.1, min/max -69.8/104.8
Update 88/207, T 364544, FPS 377, 50-training-episode: mean/median 29.8/88.7, min/max -71.3/105.1
Update 89/207, T 368640, FPS 377, 50-training-episode: mean/median 43.4/92.0, min/max -64.4/105.1
Update 90/207, T 372736, FPS 377, 50-training-episode: mean/median 43.7/91.8, min/max -67.0/106.1
Update 91/207, T 376832, FPS 377, 50-training-episode: mean/median 39.0/92.5, min/max -65.7/107.1
Update 92/207, T 380928, FPS 376, 50-training-episode: mean/median 37.7/90.7, min/max -66.8/104.7
Update 93/207, T 385024, FPS 376, 50-training-episode: mean/median 28.9/88.7, min/max -66.6/105.9
Update 94/207, T 389120, FPS 376, 50-training-episode: mean/median 45.3/91.2, min/max -59.4/106.9
Update 95/207, T 393216, FPS 376, 50-training-episode: mean/median 38.8/91.6, min/max -66.1/110.0
Update 96/207, T 397312, FPS 376, 50-training-episode: mean/median 32.4/89.2, min/max -65.0/103.1
Update 97/207, T 401408, FPS 376, 50-training-episode: mean/median 37.4/91.4, min/max -65.1/104.8
Update 98/207, T 405504, FPS 376, 50-training-episode: mean/median 21.5/21.4, min/max -61.2/105.1
Update 99/207, T 409600, FPS 376, 50-training-episode: mean/median 34.1/92.2, min/max -63.2/106.0
Saved ./trained_models/ExptMemory20250723/plume_20250723_VRNN_constantx5b5noisy3x5b5_stepoob_bx0.30.8_t8500003500000_q2.00.5_dmx0.80.8_dmn0.70.4_h64_wd0.0001_n2_codeVRNN_seed4783b6.pt
Saved ./trained_models/ExptMemory20250723/plume_20250723_VRNN_constantx5b5noisy3x5b5_stepoob_bx0.30.8_t8500003500000_q2.00.5_dmx0.80.8_dmn0.70.4_h64_wd0.0001_n2_codeVRNN_seed4783b6.pt.best
Update 100/207, T 413696, FPS 376, 50-training-episode: mean/median 29.7/90.9, min/max -56.0/107.3
Update 101/207, T 417792, FPS 376, 50-training-episode: mean/median 38.5/91.9, min/max -67.9/102.0
Update 102/207, T 421888, FPS 375, 50-training-episode: mean/median 38.5/90.0, min/max -61.6/103.5
Update 103/207, T 425984, FPS 375, 50-training-episode: mean/median 34.0/90.9, min/max -61.4/103.8
Update 104/207, T 430080, FPS 375, 50-training-episode: mean/median 2.7/-50.2, min/max -73.5/106.3
Update 105/207, T 434176, FPS 376, 50-training-episode: mean/median 27.6/90.2, min/max -61.8/108.0
Update 106/207, T 438272, FPS 375, 50-training-episode: mean/median 17.3/-48.6, min/max -64.5/105.8
Update 107/207, T 442368, FPS 375, 50-training-episode: mean/median 29.5/91.7, min/max -70.9/106.4
Update 108/207, T 446464, FPS 375, 50-training-episode: mean/median 13.0/-47.1, min/max -71.0/106.4
Update 109/207, T 450560, FPS 376, 50-training-episode: mean/median 24.7/88.9, min/max -76.1/107.3
Update 110/207, T 454656, FPS 376, 50-training-episode: mean/median 46.9/93.1, min/max -64.2/105.2
Update 111/207, T 458752, FPS 376, 50-training-episode: mean/median 18.9/16.3, min/max -73.5/107.7
Update 112/207, T 462848, FPS 376, 50-training-episode: mean/median 37.6/92.6, min/max -77.5/102.1
Update 113/207, T 466944, FPS 376, 50-training-episode: mean/median 53.2/94.5, min/max -75.3/107.3
Update 114/207, T 471040, FPS 376, 50-training-episode: mean/median 57.3/92.0, min/max -76.1/103.9
Update 115/207, T 475136, FPS 376, 50-training-episode: mean/median 24.6/88.4, min/max -78.4/106.2
Update 116/207, T 479232, FPS 376, 50-training-episode: mean/median 35.1/87.2, min/max -85.9/104.6
Update 117/207, T 483328, FPS 375, 50-training-episode: mean/median 39.0/95.1, min/max -83.0/105.5
Update 118/207, T 487424, FPS 375, 50-training-episode: mean/median 15.9/10.8, min/max -90.7/106.0
Update 119/207, T 491520, FPS 375, 50-training-episode: mean/median 17.1/77.7, min/max -94.9/105.3
Update 120/207, T 495616, FPS 375, 50-training-episode: mean/median 25.3/85.9, min/max -86.2/102.7
Update 121/207, T 499712, FPS 376, 50-training-episode: mean/median 35.6/91.5, min/max -100.1/104.9
Update 122/207, T 503808, FPS 376, 50-training-episode: mean/median 17.5/85.7, min/max -90.5/104.9
Update 123/207, T 507904, FPS 376, 50-training-episode: mean/median 18.4/78.3, min/max -99.3/102.8
Update 124/207, T 512000, FPS 376, 50-training-episode: mean/median 35.3/90.7, min/max -99.0/103.5
Update 125/207, T 516096, FPS 376, 50-training-episode: mean/median 14.2/83.0, min/max -118.1/105.2
Update 126/207, T 520192, FPS 376, 50-training-episode: mean/median -4.5/-66.6, min/max -118.1/105.2
Update 127/207, T 524288, FPS 376, 50-training-episode: mean/median 13.1/80.1, min/max -96.9/103.3
Update 128/207, T 528384, FPS 376, 50-training-episode: mean/median 8.2/52.8, min/max -96.1/105.5
Update 129/207, T 532480, FPS 377, 50-training-episode: mean/median -2.3/-62.6, min/max -96.1/105.5
Update 130/207, T 536576, FPS 376, 50-training-episode: mean/median 7.2/8.7, min/max -91.2/104.0
Update 131/207, T 540672, FPS 376, 50-training-episode: mean/median 28.5/87.4, min/max -94.9/105.8
Update 132/207, T 544768, FPS 376, 50-training-episode: mean/median 31.9/89.8, min/max -94.9/103.4
Update 133/207, T 548864, FPS 376, 50-training-episode: mean/median 25.2/86.6, min/max -82.5/103.2
Update 134/207, T 552960, FPS 376, 50-training-episode: mean/median 16.2/10.6, min/max -94.5/106.1
Update 135/207, T 557056, FPS 375, 50-training-episode: mean/median 12.3/-45.3, min/max -84.4/104.4
Update 136/207, T 561152, FPS 375, 50-training-episode: mean/median 13.3/11.1, min/max -103.2/104.4
Update 137/207, T 565248, FPS 375, 50-training-episode: mean/median 9.7/8.5, min/max -106.4/102.1
Update 138/207, T 569344, FPS 375, 50-training-episode: mean/median 34.2/88.8, min/max -91.1/105.7
Update 139/207, T 573440, FPS 374, 50-training-episode: mean/median 45.1/93.3, min/max -96.5/106.3
Update 140/207, T 577536, FPS 374, 50-training-episode: mean/median 29.8/89.6, min/max -104.6/105.3
Update 141/207, T 581632, FPS 373, 50-training-episode: mean/median 21.1/92.0, min/max -104.6/104.8
Update 142/207, T 585728, FPS 373, 50-training-episode: mean/median 30.9/90.1, min/max -98.6/102.5
Update 143/207, T 589824, FPS 373, 50-training-episode: mean/median 42.7/90.0, min/max -93.1/104.6
Update 144/207, T 593920, FPS 373, 50-training-episode: mean/median 51.2/93.7, min/max -98.5/106.7
Update 145/207, T 598016, FPS 373, 50-training-episode: mean/median 43.6/92.5, min/max -96.8/108.2
Update 146/207, T 602112, FPS 373, 50-training-episode: mean/median 12.7/79.3, min/max -92.7/108.2
Update 147/207, T 606208, FPS 373, 50-training-episode: mean/median 31.0/90.7, min/max -95.7/105.6
Update 148/207, T 610304, FPS 373, 50-training-episode: mean/median 39.7/90.9, min/max -97.3/107.3
Update 149/207, T 614400, FPS 373, 50-training-episode: mean/median 56.5/96.5, min/max -89.4/107.3
Update 150/207, T 618496, FPS 372, 50-training-episode: mean/median 57.5/94.3, min/max -93.2/104.1
Update 151/207, T 622592, FPS 371, 50-training-episode: mean/median 62.2/95.4, min/max -88.5/106.3
Update 152/207, T 626688, FPS 371, 50-training-episode: mean/median 45.9/91.4, min/max -85.8/103.1
Update 153/207, T 630784, FPS 371, 50-training-episode: mean/median 26.0/87.7, min/max -76.2/103.0
Update 154/207, T 634880, FPS 371, 50-training-episode: mean/median 49.9/92.5, min/max -81.8/105.9
Update 155/207, T 638976, FPS 371, 50-training-episode: mean/median 31.1/90.8, min/max -83.4/105.9
Update 156/207, T 643072, FPS 371, 50-training-episode: mean/median 27.5/89.8, min/max -86.4/102.3
Update 157/207, T 647168, FPS 370, 50-training-episode: mean/median 37.7/89.9, min/max -85.8/102.3
Update 158/207, T 651264, FPS 370, 50-training-episode: mean/median 33.4/92.7, min/max -88.9/104.2
