CUDA: False
Namespace(algo='ppo', lr=0.0003, eps=1e-05, alpha=0.99, gamma=0.99, use_gae=True, gae_lambda=0.95, entropy_coef=0.005, value_loss_coef=0.5, max_grad_norm=0.5, seed=10031, cuda_deterministic=False, num_processes=2, num_steps=2048, ppo_epoch=10, num_mini_batch=2, clip_param=0.2, log_interval=1, save_interval=100, no_cuda=False, use_proper_time_limits=False, recurrent_policy=True, use_linear_lr_decay=True, env_name='plume', log_dir='/tmp/gym/', save_dir='./trained_models/ExptMemory20250724/', dynamic=False, eval_type='fixed', eval_episodes=20, eval_interval=None, weight_decay=0.000115, rnn_type='VRNN', hidden_size=62, betadist=False, stacking=0, masking=None, stride=1, dataset=['constantx5b5', 'noisy3x5b5'], num_env_steps=[1100000, 4700000], qvar=[2.0, 0.5], birthx=[0.3, 0.8], diff_max=[0.8, 0.8], diff_min=[0.7, 0.4], birthx_max=1.0, dryrun=False, curriculum=False, turnx=1.0, movex=1.0, auto_movex=False, auto_reward=False, loc_algo='uniform', time_algo='uniform', env_dt=0.04, outsuffix='20250724_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicturn_bx0.30.8_t11000004700000_q2.00.5_dmx0.80.8_dmn0.70.4_h62_wd0.000115_n2_codeVRNN_seed1003128', walking=True, radiusx=1.0, diffusion_min=1.0, diffusion_max=1.0, r_shaping=['step', 'oob', 'metabolic', 'turn'], wind_rel=True, action_feedback=False, squash_action=True, flipping=True, odor_scaling=True, stray_max=2.0, test_episodes=50, viz_episodes=10, model_fname='', obs_noise=0.0, act_noise=0.0, cuda=False)
PPO Args ---> Namespace(algo='ppo', lr=0.0003, eps=1e-05, alpha=0.99, gamma=0.99, use_gae=True, gae_lambda=0.95, entropy_coef=0.005, value_loss_coef=0.5, max_grad_norm=0.5, seed=10031, cuda_deterministic=False, num_processes=2, num_steps=2048, ppo_epoch=10, num_mini_batch=2, clip_param=0.2, log_interval=1, save_interval=100, no_cuda=False, use_proper_time_limits=False, recurrent_policy=True, use_linear_lr_decay=True, env_name='plume', log_dir='/tmp/gym/', save_dir='./trained_models/ExptMemory20250724/', dynamic=False, eval_type='fixed', eval_episodes=20, eval_interval=None, weight_decay=0.000115, rnn_type='VRNN', hidden_size=62, betadist=False, stacking=0, masking=None, stride=1, dataset=['constantx5b5', 'noisy3x5b5'], num_env_steps=[1100000, 4700000], qvar=[2.0, 0.5], birthx=[0.3, 0.8], diff_max=[0.8, 0.8], diff_min=[0.7, 0.4], birthx_max=1.0, dryrun=False, curriculum=False, turnx=1.0, movex=1.0, auto_movex=False, auto_reward=False, loc_algo='uniform', time_algo='uniform', env_dt=0.04, outsuffix='20250724_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicturn_bx0.30.8_t11000004700000_q2.00.5_dmx0.80.8_dmn0.70.4_h62_wd0.000115_n2_codeVRNN_seed1003128', walking=True, radiusx=1.0, diffusion_min=1.0, diffusion_max=1.0, r_shaping=['step', 'oob', 'metabolic', 'turn'], wind_rel=True, action_feedback=False, squash_action=True, flipping=True, odor_scaling=True, stray_max=2.0, test_episodes=50, viz_episodes=10, model_fname='', obs_noise=0.0, act_noise=0.0, cuda=False)
Using Precomputed Plume...
Using Precomputed Plume...
2025-07-24 00:14:43.207 python[37372:39200392] +[NSXPCSharedListener endpointForReply:withListenerName:replyErrorCode:]: an error occurred while attempting to obtain endpoint for listener 'ClientCallsAuxiliary': Connection invalid
2025-07-24 00:14:43.207 python[37369:39200389] +[NSXPCSharedListener endpointForReply:withListenerName:replyErrorCode:]: an error occurred while attempting to obtain endpoint for listener 'ClientCallsAuxiliary': Connection invalid
Using Precomputed Plume...
PlumeEnvironment: {'self': <plume_env.PlumeEnvironment object at 0x31454ed30>, 't_val_min': 60.0, 'sim_steps_max': 300, 'reset_offset_tmax': 30, 'dataset': 'constantx5b5', 'move_capacity': 2.0, 'turn_capacity': 19.634954084936208, 'wind_obsx': 1.0, 'movex': 1.0, 'turnx': 1.0, 'birthx': 0.3, 'birthx_max': 1.0, 'env_dt': 0.04, 'loc_algo': 'uniform', 'qvar': 2.0, 'time_algo': 'uniform', 'angle_algo': 'uniform', 'homed_radius': 0.2, 'stray_max': 2.0, 'wind_rel': True, 'auto_movex': False, 'auto_reward': False, 'diff_max': 0.8, 'diff_min': 0.7, 'r_shaping': ['step', 'oob', 'metabolic', 'turn'], 'rewardx': 1.0, 'rescale': False, 'squash_action': True, 'walking': True, 'walk_move': 0.05, 'walk_turn': 3.141592653589793, 'radiusx': 1.0, 'diffusion_min': 1.0, 'diffusion_max': 1.0, 'action_feedback': False, 'flipping': True, 'odor_scaling': True, 'obs_noise': 0.0, 'act_noise': 0.0, 'dynamic': False, 'seed': 10031, 'verbose': 0, '__class__': <class 'plume_env.PlumeEnvironment'>}
Squashing actions to 0-1
constantx5b5
wind: t_val_diff 0.03999999999999915 env_dt 0.04
puffs: t_val_diff 0.03999999999999915 env_dt 0.04
Reward Shaping ['step', 'oob', 'metabolic', 'turn']
Using MLPBase
hidden_size 62
Using VanillaRNN
Saved ./trained_models/ExptMemory20250724//plume_20250724_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicturn_bx0.30.8_t11000004700000_q2.00.5_dmx0.80.8_dmn0.70.4_h62_wd0.000115_n2_codeVRNN_seed1003128.pt.start
Stage: 0/2 - constantx5b5 b0.3 q2.0 n1100000
Saved ./trained_models/ExptMemory20250724/plume_20250724_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicturn_bx0.30.8_t11000004700000_q2.00.5_dmx0.80.8_dmn0.70.4_h62_wd0.000115_n2_codeVRNN_seed1003128.pt
Update 0/268, T 4096, FPS 407, 50-training-episode: mean/median -77.8/-44.4, min/max -270.9/-0.7
Update 55/268, T 229376, FPS 430, 50-training-episode: mean/median -44.9/-40.5, min/max -173.5/4.2
Update 56/268, T 233472, FPS 429, 50-training-episode: mean/median -47.9/-45.3, min/max -112.6/-1.4
Update 57/268, T 237568, FPS 429, 50-training-episode: mean/median -47.8/-45.6, min/max -183.9/41.6
Update 58/268, T 241664, FPS 429, 50-training-episode: mean/median -44.8/-41.3, min/max -105.1/-2.3
Update 59/268, T 245760, FPS 429, 50-training-episode: mean/median -45.0/-38.6, min/max -119.2/-0.9
Update 60/268, T 249856, FPS 429, 50-training-episode: mean/median -49.2/-48.0, min/max -141.8/-3.8
Update 61/268, T 253952, FPS 429, 50-training-episode: mean/median -43.0/-45.1, min/max -149.9/-1.7
Update 62/268, T 258048, FPS 429, 50-training-episode: mean/median -41.9/-43.4, min/max -91.2/-0.7
Update 63/268, T 262144, FPS 429, 50-training-episode: mean/median -42.2/-39.8, min/max -111.5/34.4
Update 64/268, T 266240, FPS 430, 50-training-episode: mean/median -41.4/-40.9, min/max -100.4/-1.3
Update 65/268, T 270336, FPS 429, 50-training-episode: mean/median -46.8/-42.3, min/max -144.0/-0.4
Update 66/268, T 274432, FPS 429, 50-training-episode: mean/median -46.1/-41.1, min/max -111.2/-1.6
Update 67/268, T 278528, FPS 429, 50-training-episode: mean/median -46.4/-47.4, min/max -129.9/-1.1
Update 68/268, T 282624, FPS 429, 50-training-episode: mean/median -48.1/-44.8, min/max -148.3/-2.0
Update 69/268, T 286720, FPS 429, 50-training-episode: mean/median -36.2/-34.7, min/max -91.6/30.2
Update 70/268, T 290816, FPS 429, 50-training-episode: mean/median -44.0/-44.0, min/max -104.4/-2.1
Update 71/268, T 294912, FPS 429, 50-training-episode: mean/median -43.0/-37.9, min/max -97.6/-1.3
Update 72/268, T 299008, FPS 429, 50-training-episode: mean/median -40.5/-32.4, min/max -98.7/-2.2
Update 73/268, T 303104, FPS 429, 50-training-episode: mean/median -38.6/-36.9, min/max -126.5/-0.8
Update 74/268, T 307200, FPS 429, 50-training-episode: mean/median -38.0/-38.4, min/max -101.5/-0.8
Update 75/268, T 311296, FPS 429, 50-training-episode: mean/median -41.3/-37.3, min/max -101.2/-3.3
Update 76/268, T 315392, FPS 429, 50-training-episode: mean/median -39.5/-36.5, min/max -91.8/-3.0
Update 77/268, T 319488, FPS 429, 50-training-episode: mean/median -35.8/-28.5, min/max -97.6/-3.7
Update 78/268, T 323584, FPS 429, 50-training-episode: mean/median -27.8/-23.3, min/max -77.3/-1.3
Update 79/268, T 327680, FPS 429, 50-training-episode: mean/median -39.4/-33.1, min/max -122.2/-1.2
Update 80/268, T 331776, FPS 429, 50-training-episode: mean/median -36.0/-33.2, min/max -94.1/-1.4
Update 81/268, T 335872, FPS 429, 50-training-episode: mean/median -38.3/-38.2, min/max -83.3/-2.1
Update 82/268, T 339968, FPS 429, 50-training-episode: mean/median -34.7/-25.8, min/max -108.9/-1.4
Update 83/268, T 344064, FPS 429, 50-training-episode: mean/median -37.9/-33.8, min/max -113.2/-1.1
Update 84/268, T 348160, FPS 429, 50-training-episode: mean/median -38.0/-35.6, min/max -112.1/-1.2
Update 85/268, T 352256, FPS 429, 50-training-episode: mean/median -38.8/-32.7, min/max -145.6/1.8
Update 86/268, T 356352, FPS 429, 50-training-episode: mean/median -50.6/-51.2, min/max -120.3/-4.6
Update 87/268, T 360448, FPS 429, 50-training-episode: mean/median -48.4/-42.3, min/max -126.9/-7.4
Update 88/268, T 364544, FPS 429, 50-training-episode: mean/median -38.6/-28.6, min/max -145.9/-0.8
Update 89/268, T 368640, FPS 429, 50-training-episode: mean/median -40.9/-37.6, min/max -98.2/-2.8
Update 90/268, T 372736, FPS 429, 50-training-episode: mean/median -40.8/-41.6, min/max -110.5/30.9
Update 91/268, T 376832, FPS 429, 50-training-episode: mean/median -43.8/-38.6, min/max -158.1/-4.3
Update 92/268, T 380928, FPS 429, 50-training-episode: mean/median -34.9/-30.0, min/max -95.4/31.0
Update 93/268, T 385024, FPS 429, 50-training-episode: mean/median -30.8/-24.1, min/max -81.7/-0.4
Update 94/268, T 389120, FPS 429, 50-training-episode: mean/median -34.2/-28.4, min/max -110.8/43.3
Update 95/268, T 393216, FPS 429, 50-training-episode: mean/median -42.2/-39.3, min/max -116.3/47.4
Update 96/268, T 397312, FPS 429, 50-training-episode: mean/median -40.6/-30.7, min/max -123.0/-2.2
Update 97/268, T 401408, FPS 429, 50-training-episode: mean/median -38.1/-40.2, min/max -85.2/-1.1
Update 98/268, T 405504, FPS 429, 50-training-episode: mean/median -37.1/-31.1, min/max -108.8/15.4
Update 99/268, T 409600, FPS 429, 50-training-episode: mean/median -42.0/-46.5, min/max -98.4/8.5
Saved ./trained_models/ExptMemory20250724/plume_20250724_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicturn_bx0.30.8_t11000004700000_q2.00.5_dmx0.80.8_dmn0.70.4_h62_wd0.000115_n2_codeVRNN_seed1003128.pt
Update 100/268, T 413696, FPS 429, 50-training-episode: mean/median -37.1/-28.0, min/max -122.1/-2.0
Update 101/268, T 417792, FPS 429, 50-training-episode: mean/median -40.9/-40.1, min/max -95.8/-2.5
Update 102/268, T 421888, FPS 429, 50-training-episode: mean/median -37.9/-33.3, min/max -98.0/-1.1
Update 103/268, T 425984, FPS 429, 50-training-episode: mean/median -40.8/-35.5, min/max -123.6/26.2
Update 104/268, T 430080, FPS 429, 50-training-episode: mean/median -37.2/-30.4, min/max -93.4/-1.5
Update 105/268, T 434176, FPS 429, 50-training-episode: mean/median -41.0/-33.2, min/max -126.6/-0.8
Update 106/268, T 438272, FPS 429, 50-training-episode: mean/median -35.7/-28.0, min/max -128.1/-0.6
Update 107/268, T 442368, FPS 429, 50-training-episode: mean/median -37.9/-35.2, min/max -87.0/-2.4
Update 108/268, T 446464, FPS 429, 50-training-episode: mean/median -36.4/-35.0, min/max -89.5/-0.9
Update 109/268, T 450560, FPS 429, 50-training-episode: mean/median -40.4/-36.0, min/max -103.7/26.9
Update 110/268, T 454656, FPS 429, 50-training-episode: mean/median -39.8/-39.4, min/max -95.0/-1.1
Update 111/268, T 458752, FPS 429, 50-training-episode: mean/median -38.5/-32.4, min/max -172.5/-2.1
Update 112/268, T 462848, FPS 429, 50-training-episode: mean/median -35.5/-32.9, min/max -111.3/-1.7
Update 113/268, T 466944, FPS 429, 50-training-episode: mean/median -38.0/-38.1, min/max -72.4/-2.1
Update 114/268, T 471040, FPS 429, 50-training-episode: mean/median -32.5/-24.6, min/max -92.9/-1.0
Update 115/268, T 475136, FPS 429, 50-training-episode: mean/median -35.0/-29.2, min/max -102.9/-1.3
Update 116/268, T 479232, FPS 429, 50-training-episode: mean/median -40.7/-42.1, min/max -80.5/-1.7
Update 117/268, T 483328, FPS 429, 50-training-episode: mean/median -35.5/-32.8, min/max -77.9/-2.0
Update 118/268, T 487424, FPS 429, 50-training-episode: mean/median -33.3/-32.3, min/max -72.7/-0.7
Update 119/268, T 491520, FPS 429, 50-training-episode: mean/median -39.8/-37.3, min/max -91.6/-1.7
Update 120/268, T 495616, FPS 429, 50-training-episode: mean/median -33.5/-30.4, min/max -114.9/-1.6
Update 121/268, T 499712, FPS 429, 50-training-episode: mean/median -31.9/-29.4, min/max -79.9/-1.2
Update 122/268, T 503808, FPS 429, 50-training-episode: mean/median -38.9/-38.1, min/max -109.2/-1.5
Update 123/268, T 507904, FPS 429, 50-training-episode: mean/median -39.6/-38.7, min/max -88.0/-1.5
Update 124/268, T 512000, FPS 429, 50-training-episode: mean/median -29.1/-24.0, min/max -93.8/-1.0
Update 125/268, T 516096, FPS 429, 50-training-episode: mean/median -36.3/-38.1, min/max -83.9/-1.4
Update 126/268, T 520192, FPS 429, 50-training-episode: mean/median -33.0/-33.7, min/max -73.3/-0.9
Update 127/268, T 524288, FPS 429, 50-training-episode: mean/median -39.4/-36.4, min/max -90.7/-7.3
Update 128/268, T 528384, FPS 429, 50-training-episode: mean/median -36.4/-31.9, min/max -97.2/-0.5
Update 129/268, T 532480, FPS 428, 50-training-episode: mean/median -35.0/-32.6, min/max -81.1/40.5
Update 130/268, T 536576, FPS 428, 50-training-episode: mean/median -36.4/-37.8, min/max -91.0/-1.5
Update 131/268, T 540672, FPS 428, 50-training-episode: mean/median -30.3/-28.3, min/max -73.5/-0.7
Update 132/268, T 544768, FPS 428, 50-training-episode: mean/median -31.6/-29.9, min/max -83.7/-0.8
Update 133/268, T 548864, FPS 429, 50-training-episode: mean/median -34.4/-29.3, min/max -101.6/-1.7
Update 134/268, T 552960, FPS 428, 50-training-episode: mean/median -32.1/-28.9, min/max -75.8/-1.0
Update 135/268, T 557056, FPS 428, 50-training-episode: mean/median -38.0/-31.5, min/max -88.7/-2.2
Update 136/268, T 561152, FPS 428, 50-training-episode: mean/median -31.1/-30.2, min/max -104.0/24.6
Update 137/268, T 565248, FPS 428, 50-training-episode: mean/median -33.7/-29.0, min/max -87.9/-1.6
Update 138/268, T 569344, FPS 429, 50-training-episode: mean/median -37.6/-29.2, min/max -135.8/-1.4
Update 139/268, T 573440, FPS 429, 50-training-episode: mean/median -38.2/-37.2, min/max -76.9/-2.2
Update 140/268, T 577536, FPS 429, 50-training-episode: mean/median -33.4/-34.8, min/max -80.2/-1.4
Update 141/268, T 581632, FPS 428, 50-training-episode: mean/median -39.3/-34.7, min/max -126.3/-0.9
Update 142/268, T 585728, FPS 428, 50-training-episode: mean/median -27.5/-25.1, min/max -102.4/-1.1
Update 143/268, T 589824, FPS 428, 50-training-episode: mean/median -35.2/-29.1, min/max -114.6/-1.7
Update 144/268, T 593920, FPS 428, 50-training-episode: mean/median -31.4/-32.9, min/max -78.3/-1.6
Update 145/268, T 598016, FPS 429, 50-training-episode: mean/median -35.8/-36.0, min/max -83.4/-2.8
Update 146/268, T 602112, FPS 429, 50-training-episode: mean/median -34.4/-33.8, min/max -95.2/-0.4
Update 147/268, T 606208, FPS 428, 50-training-episode: mean/median -32.4/-32.0, min/max -78.2/-1.4
Update 148/268, T 610304, FPS 428, 50-training-episode: mean/median -41.8/-37.8, min/max -116.3/-2.9
Update 149/268, T 614400, FPS 428, 50-training-episode: mean/median -31.4/-27.6, min/max -67.9/-1.2
Update 150/268, T 618496, FPS 428, 50-training-episode: mean/median -31.6/-32.3, min/max -73.0/-0.6
Update 151/268, T 622592, FPS 428, 50-training-episode: mean/median -34.5/-33.1, min/max -81.0/-4.0
Update 152/268, T 626688, FPS 428, 50-training-episode: mean/median -35.1/-31.4, min/max -115.0/-1.2
Update 153/268, T 630784, FPS 428, 50-training-episode: mean/median -30.2/-28.0, min/max -79.2/-0.5
