CUDA: False
Namespace(algo='ppo', lr=0.0003, eps=1e-05, alpha=0.99, gamma=0.99, use_gae=True, gae_lambda=0.95, entropy_coef=0.005, value_loss_coef=0.5, max_grad_norm=0.5, seed=19646, cuda_deterministic=False, num_processes=1, num_steps=2048, ppo_epoch=10, num_mini_batch=1, clip_param=0.2, log_interval=1, save_interval=100, no_cuda=False, use_proper_time_limits=False, recurrent_policy=True, use_linear_lr_decay=True, env_name='plume', log_dir='/tmp/gym/', save_dir='./trained_models/ExptWalking20250805/', dynamic=False, eval_type='fixed', eval_episodes=20, eval_interval=None, weight_decay=0.00012, rnn_type='VRNN', hidden_size=64, betadist=False, stacking=0, masking=None, stride=1, dataset=['constantx5b5', 'noisy3x5b5'], num_env_steps=[690000, 100000], qvar=[0.4, 0.5], birthx=[2.6, 3.0], diff_max=[0.8, 0.8], diff_min=[0.7, 0.4], birthx_max=1.0, dryrun=False, curriculum=False, turnx=1.0, movex=1.0, auto_movex=False, auto_reward=False, loc_algo='uniform', time_algo='uniform', env_dt=0.04, outsuffix='walk-v10_20250805_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicfound_bx2.63_t690000100000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed196460e', walking=True, radiusx=1.0, diffusion_min=1.0, diffusion_max=1.0, r_shaping=['step', 'oob', 'metabolic', 'found'], wind_rel=True, action_feedback=False, squash_action=True, flipping=True, odor_scaling=True, stray_max=2.0, test_episodes=50, viz_episodes=10, model_fname='', obs_noise=0.0, act_noise=0.0, cuda=False)
PPO Args ---> Namespace(algo='ppo', lr=0.0003, eps=1e-05, alpha=0.99, gamma=0.99, use_gae=True, gae_lambda=0.95, entropy_coef=0.005, value_loss_coef=0.5, max_grad_norm=0.5, seed=19646, cuda_deterministic=False, num_processes=1, num_steps=2048, ppo_epoch=10, num_mini_batch=1, clip_param=0.2, log_interval=1, save_interval=100, no_cuda=False, use_proper_time_limits=False, recurrent_policy=True, use_linear_lr_decay=True, env_name='plume', log_dir='/tmp/gym/', save_dir='./trained_models/ExptWalking20250805/', dynamic=False, eval_type='fixed', eval_episodes=20, eval_interval=None, weight_decay=0.00012, rnn_type='VRNN', hidden_size=64, betadist=False, stacking=0, masking=None, stride=1, dataset=['constantx5b5', 'noisy3x5b5'], num_env_steps=[690000, 100000], qvar=[0.4, 0.5], birthx=[2.6, 3.0], diff_max=[0.8, 0.8], diff_min=[0.7, 0.4], birthx_max=1.0, dryrun=False, curriculum=False, turnx=1.0, movex=1.0, auto_movex=False, auto_reward=False, loc_algo='uniform', time_algo='uniform', env_dt=0.04, outsuffix='walk-v10_20250805_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicfound_bx2.63_t690000100000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed196460e', walking=True, radiusx=1.0, diffusion_min=1.0, diffusion_max=1.0, r_shaping=['step', 'oob', 'metabolic', 'found'], wind_rel=True, action_feedback=False, squash_action=True, flipping=True, odor_scaling=True, stray_max=2.0, test_episodes=50, viz_episodes=10, model_fname='', obs_noise=0.0, act_noise=0.0, cuda=False)
Using Precomputed Plume...
PlumeEnvironment: {'self': <plume_env.PlumeEnvironment object at 0x31c3a5250>, 't_val_min': 10.0, 'sim_steps_max': 2500, 'reset_offset_tmax': 30, 'dataset': 'constantx5b5', 'move_capacity': 2.0, 'turn_capacity': 19.634954084936208, 'wind_obsx': 1.0, 'movex': 1.0, 'turnx': 1.0, 'birthx': 2.6, 'birthx_max': 1.0, 'env_dt': 0.04, 'loc_algo': 'uniform', 'qvar': 0.4, 'time_algo': 'uniform', 'angle_algo': 'uniform', 'homed_radius': 0.2, 'stray_max': 2.0, 'wind_rel': True, 'auto_movex': False, 'auto_reward': False, 'diff_max': 0.8, 'diff_min': 0.7, 'r_shaping': ['step', 'oob', 'metabolic', 'found'], 'rewardx': 1.0, 'rescale': False, 'squash_action': True, 'walking': True, 'walk_move': 0.05, 'walk_turn': 3.14159, 'radiusx': 1.0, 'diffusion_min': 1.0, 'diffusion_max': 1.0, 'action_feedback': False, 'flipping': True, 'odor_scaling': True, 'obs_noise': 0.0, 'act_noise': 0.0, 'dynamic': False, 'seed': 19646, 'verbose': 0, '__class__': <class 'plume_env.PlumeEnvironment'>}
Squashing actions to 0-1
constantx5b5
wind: t_val_diff 0.03999999999999915 env_dt 0.04
puffs: t_val_diff 0.03999999999999915 env_dt 0.04
Reward Shaping ['step', 'oob', 'metabolic', 'found']
Using Precomputed Plume...
PlumeEnvironment: {'self': <plume_env.PlumeEnvironment object at 0x31c398520>, 't_val_min': 10.0, 'sim_steps_max': 2500, 'reset_offset_tmax': 30, 'dataset': 'constantx5b5', 'move_capacity': 2.0, 'turn_capacity': 19.634954084936208, 'wind_obsx': 1.0, 'movex': 1.0, 'turnx': 1.0, 'birthx': 2.6, 'birthx_max': 1.0, 'env_dt': 0.04, 'loc_algo': 'uniform', 'qvar': 0.4, 'time_algo': 'uniform', 'angle_algo': 'uniform', 'homed_radius': 0.2, 'stray_max': 2.0, 'wind_rel': True, 'auto_movex': False, 'auto_reward': False, 'diff_max': 0.8, 'diff_min': 0.7, 'r_shaping': ['step', 'oob', 'metabolic', 'found'], 'rewardx': 1.0, 'rescale': False, 'squash_action': True, 'walking': True, 'walk_move': 0.05, 'walk_turn': 3.14159, 'radiusx': 1.0, 'diffusion_min': 1.0, 'diffusion_max': 1.0, 'action_feedback': False, 'flipping': True, 'odor_scaling': True, 'obs_noise': 0.0, 'act_noise': 0.0, 'dynamic': False, 'seed': 19646, 'verbose': 0, '__class__': <class 'plume_env.PlumeEnvironment'>}
Squashing actions to 0-1
constantx5b5
wind: t_val_diff 0.03999999999999915 env_dt 0.04
puffs: t_val_diff 0.03999999999999915 env_dt 0.04
Reward Shaping ['step', 'oob', 'metabolic', 'found']
Using MLPBase
hidden_size 64
Using VanillaRNN
Saved ./trained_models/ExptWalking20250805//plume_walk-v10_20250805_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicfound_bx2.63_t690000100000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed196460e.pt.start
Stage: 0/2 - constantx5b5 b2.6 q0.4 n690000
Saved ./trained_models/ExptWalking20250805/plume_walk-v10_20250805_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicfound_bx2.63_t690000100000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed196460e.pt
Update 0/336, T 2048, FPS 98, 41-training-episode: mean/median 1.1/-1.6, min/max -3.6/101.2
Update 64/336, T 133120, FPS 119, 50-training-episode: mean/median 34.6/-0.6, min/max -2.8/103.2
Update 65/336, T 135168, FPS 119, 50-training-episode: mean/median 24.2/-0.9, min/max -2.8/103.2
Update 66/336, T 137216, FPS 119, 50-training-episode: mean/median 11.6/-1.0, min/max -3.0/102.6
Update 67/336, T 139264, FPS 119, 50-training-episode: mean/median 9.3/-1.3, min/max -3.0/102.1
Update 68/336, T 141312, FPS 118, 50-training-episode: mean/median 17.4/-1.1, min/max -2.8/102.1
Update 69/336, T 143360, FPS 119, 50-training-episode: mean/median 11.8/-1.0, min/max -3.0/111.4
Update 70/336, T 145408, FPS 119, 50-training-episode: mean/median 5.6/-1.1, min/max -3.0/111.4
Update 71/336, T 147456, FPS 118, 50-training-episode: mean/median 7.3/-0.9, min/max -2.8/111.1
Update 72/336, T 149504, FPS 119, 50-training-episode: mean/median 7.2/-0.8, min/max -2.8/101.8
Update 73/336, T 151552, FPS 119, 50-training-episode: mean/median 11.6/-0.8, min/max -2.8/111.0
Update 74/336, T 153600, FPS 119, 50-training-episode: mean/median 15.7/-0.7, min/max -2.8/111.0
Update 75/336, T 155648, FPS 119, 50-training-episode: mean/median 13.8/-0.8, min/max -2.8/111.0
Update 76/336, T 157696, FPS 119, 50-training-episode: mean/median 15.5/-0.9, min/max -2.8/111.0
Update 77/336, T 159744, FPS 119, 50-training-episode: mean/median 11.3/-0.8, min/max -2.8/101.8
Update 78/336, T 161792, FPS 119, 50-training-episode: mean/median 3.1/-0.9, min/max -2.8/101.8
Update 79/336, T 163840, FPS 119, 50-training-episode: mean/median 3.1/-0.9, min/max -2.8/102.3
Update 80/336, T 165888, FPS 119, 50-training-episode: mean/median 5.1/-0.9, min/max -2.8/102.3
Update 81/336, T 167936, FPS 119, 50-training-episode: mean/median 5.2/-0.9, min/max -2.8/102.0
Update 82/336, T 169984, FPS 119, 50-training-episode: mean/median 7.4/-0.9, min/max -2.8/102.2
Update 83/336, T 172032, FPS 119, 50-training-episode: mean/median 11.4/-1.1, min/max -2.8/110.8
Update 84/336, T 174080, FPS 119, 50-training-episode: mean/median 9.5/-0.9, min/max -2.8/110.8
Update 85/336, T 176128, FPS 120, 50-training-episode: mean/median 5.2/-0.9, min/max -2.8/102.3
Update 86/336, T 178176, FPS 120, 50-training-episode: mean/median 1.1/-0.9, min/max -2.8/101.4
Update 87/336, T 180224, FPS 120, 50-training-episode: mean/median 5.2/-0.8, min/max -2.8/101.9
Update 88/336, T 182272, FPS 120, 50-training-episode: mean/median 5.8/-0.6, min/max -2.6/101.9
Update 89/336, T 184320, FPS 120, 50-training-episode: mean/median 5.8/-0.8, min/max -2.8/101.4
Update 90/336, T 186368, FPS 120, 50-training-episode: mean/median 7.2/-0.8, min/max -2.8/102.2
Update 91/336, T 188416, FPS 120, 50-training-episode: mean/median 11.4/-0.9, min/max -2.6/102.3
Update 92/336, T 190464, FPS 119, 50-training-episode: mean/median 7.3/-1.2, min/max -2.6/102.2
Update 93/336, T 192512, FPS 119, 50-training-episode: mean/median 11.5/-0.8, min/max -2.8/110.9
Update 94/336, T 194560, FPS 119, 50-training-episode: mean/median 7.5/-0.7, min/max -2.8/110.9
Update 95/336, T 196608, FPS 119, 50-training-episode: mean/median 7.3/-0.8, min/max -2.6/102.8
Update 96/336, T 198656, FPS 119, 50-training-episode: mean/median 9.5/-0.9, min/max -2.6/102.8
Update 97/336, T 200704, FPS 119, 50-training-episode: mean/median 11.8/-1.1, min/max -2.9/101.9
Update 98/336, T 202752, FPS 120, 50-training-episode: mean/median 11.9/-0.9, min/max -2.9/102.9
Update 99/336, T 204800, FPS 120, 50-training-episode: mean/median 17.7/-0.8, min/max -2.8/103.0
Saved ./trained_models/ExptWalking20250805/plume_walk-v10_20250805_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicfound_bx2.63_t690000100000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed196460e.pt
Update 100/336, T 206848, FPS 120, 50-training-episode: mean/median 15.8/-0.7, min/max -2.8/103.0
Update 101/336, T 208896, FPS 120, 50-training-episode: mean/median 15.7/-0.7, min/max -2.8/111.1
Update 102/336, T 210944, FPS 120, 50-training-episode: mean/median 15.6/-0.8, min/max -2.8/111.1
Update 103/336, T 212992, FPS 120, 50-training-episode: mean/median 15.7/-0.8, min/max -2.8/111.0
Update 104/336, T 215040, FPS 120, 50-training-episode: mean/median 17.6/-0.9, min/max -2.8/111.0
Update 105/336, T 217088, FPS 120, 50-training-episode: mean/median 19.5/-0.7, min/max -2.8/102.7
Update 106/336, T 219136, FPS 120, 50-training-episode: mean/median 24.0/-0.6, min/max -2.8/103.1
Update 107/336, T 221184, FPS 120, 50-training-episode: mean/median 9.4/-0.8, min/max -2.8/103.1
Update 108/336, T 223232, FPS 120, 50-training-episode: mean/median 19.7/-0.7, min/max -2.8/111.0
Update 109/336, T 225280, FPS 120, 50-training-episode: mean/median 38.4/-0.6, min/max -2.8/111.0
Update 110/336, T 227328, FPS 120, 50-training-episode: mean/median 32.9/-0.7, min/max -2.8/111.2
Update 111/336, T 229376, FPS 120, 50-training-episode: mean/median 28.6/-0.8, min/max -2.8/111.2
Update 112/336, T 231424, FPS 120, 50-training-episode: mean/median 29.7/-0.8, min/max -2.8/103.1
Update 113/336, T 233472, FPS 121, 50-training-episode: mean/median 31.7/-0.9, min/max -2.8/103.1
Update 114/336, T 235520, FPS 121, 50-training-episode: mean/median 27.5/-0.9, min/max -2.8/102.7
Update 115/336, T 237568, FPS 121, 50-training-episode: mean/median 29.7/-0.8, min/max -2.8/102.7
Update 116/336, T 239616, FPS 121, 50-training-episode: mean/median 21.9/-0.9, min/max -2.8/111.4
Update 117/336, T 241664, FPS 121, 50-training-episode: mean/median 23.9/-0.9, min/max -2.8/111.4
Update 118/336, T 243712, FPS 121, 50-training-episode: mean/median 23.7/-0.9, min/max -2.8/103.3
Update 119/336, T 245760, FPS 121, 50-training-episode: mean/median 19.8/-0.9, min/max -2.8/103.1
Update 120/336, T 247808, FPS 121, 50-training-episode: mean/median 18.0/-0.7, min/max -2.8/103.1
Update 121/336, T 249856, FPS 121, 50-training-episode: mean/median 18.0/-0.7, min/max -2.8/111.2
Update 122/336, T 251904, FPS 121, 50-training-episode: mean/median 24.1/-0.7, min/max -2.8/111.2
Update 123/336, T 253952, FPS 121, 50-training-episode: mean/median 32.9/-0.6, min/max -2.3/111.3
Update 124/336, T 256000, FPS 121, 50-training-episode: mean/median 34.8/-0.4, min/max -2.2/111.3
Update 125/336, T 258048, FPS 121, 50-training-episode: mean/median 36.6/-0.7, min/max -2.8/111.3
Update 126/336, T 260096, FPS 121, 50-training-episode: mean/median 32.3/-0.6, min/max -2.8/111.3
Update 127/336, T 262144, FPS 121, 50-training-episode: mean/median 30.6/-0.5, min/max -2.8/111.6
Update 128/336, T 264192, FPS 122, 50-training-episode: mean/median 34.8/-0.0, min/max -2.7/111.6
Update 129/336, T 266240, FPS 122, 50-training-episode: mean/median 30.3/-0.5, min/max -2.8/111.1
Update 130/336, T 268288, FPS 122, 50-training-episode: mean/median 21.7/-0.9, min/max -2.8/103.1
Update 131/336, T 270336, FPS 122, 50-training-episode: mean/median 23.8/-0.8, min/max -2.7/103.2
Update 132/336, T 272384, FPS 122, 50-training-episode: mean/median 23.9/-0.7, min/max -2.8/103.2
Update 133/336, T 274432, FPS 122, 50-training-episode: mean/median 25.7/-0.9, min/max -2.8/103.1
Update 134/336, T 276480, FPS 122, 50-training-episode: mean/median 27.9/-0.9, min/max -2.8/102.8
Update 135/336, T 278528, FPS 122, 50-training-episode: mean/median 7.4/-0.9, min/max -2.8/102.3
Update 136/336, T 280576, FPS 122, 50-training-episode: mean/median 18.0/-0.8, min/max -2.8/111.4
Update 137/336, T 282624, FPS 122, 50-training-episode: mean/median 25.9/-0.8, min/max -2.8/111.4
Update 138/336, T 284672, FPS 122, 50-training-episode: mean/median 23.7/-1.0, min/max -2.8/111.1
