CUDA: False
Namespace(algo='ppo', lr=0.0003, eps=1e-05, alpha=0.99, gamma=0.99, use_gae=True, gae_lambda=0.95, entropy_coef=0.005, value_loss_coef=0.5, max_grad_norm=0.5, seed=13449, cuda_deterministic=False, num_processes=1, num_steps=2048, ppo_epoch=10, num_mini_batch=1, clip_param=0.2, log_interval=1, save_interval=100, no_cuda=False, use_proper_time_limits=False, recurrent_policy=True, use_linear_lr_decay=True, env_name='plume', log_dir='/tmp/gym/', save_dir='./trained_models/ExptWalking20250806/', dynamic=False, eval_type='fixed', eval_episodes=20, eval_interval=None, weight_decay=0.00012, rnn_type='VRNN', hidden_size=64, betadist=False, stacking=0, masking=None, stride=1, dataset=['constantx5b5', 'noisy3x5b5'], num_env_steps=[850000, 100000], qvar=[0.4, 0.5], birthx=[2.5, 2.0], diff_max=[0.8, 0.8], diff_min=[0.7, 0.4], birthx_max=1.0, dryrun=False, curriculum=False, turnx=1.0, movex=1.0, auto_movex=False, auto_reward=False, loc_algo='uniform', time_algo='uniform', env_dt=0.04, outsuffix='walk-v12_20250806_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicfound_bx2.52_t850000100000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed134498c', walking=True, radiusx=1.0, diffusion_min=1.0, diffusion_max=1.0, r_shaping=['step', 'oob', 'metabolic', 'found'], wind_rel=True, action_feedback=False, squash_action=True, flipping=True, odor_scaling=True, stray_max=2.0, test_episodes=50, viz_episodes=10, model_fname='', obs_noise=0.0, act_noise=0.0, cuda=False)
PPO Args ---> Namespace(algo='ppo', lr=0.0003, eps=1e-05, alpha=0.99, gamma=0.99, use_gae=True, gae_lambda=0.95, entropy_coef=0.005, value_loss_coef=0.5, max_grad_norm=0.5, seed=13449, cuda_deterministic=False, num_processes=1, num_steps=2048, ppo_epoch=10, num_mini_batch=1, clip_param=0.2, log_interval=1, save_interval=100, no_cuda=False, use_proper_time_limits=False, recurrent_policy=True, use_linear_lr_decay=True, env_name='plume', log_dir='/tmp/gym/', save_dir='./trained_models/ExptWalking20250806/', dynamic=False, eval_type='fixed', eval_episodes=20, eval_interval=None, weight_decay=0.00012, rnn_type='VRNN', hidden_size=64, betadist=False, stacking=0, masking=None, stride=1, dataset=['constantx5b5', 'noisy3x5b5'], num_env_steps=[850000, 100000], qvar=[0.4, 0.5], birthx=[2.5, 2.0], diff_max=[0.8, 0.8], diff_min=[0.7, 0.4], birthx_max=1.0, dryrun=False, curriculum=False, turnx=1.0, movex=1.0, auto_movex=False, auto_reward=False, loc_algo='uniform', time_algo='uniform', env_dt=0.04, outsuffix='walk-v12_20250806_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicfound_bx2.52_t850000100000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed134498c', walking=True, radiusx=1.0, diffusion_min=1.0, diffusion_max=1.0, r_shaping=['step', 'oob', 'metabolic', 'found'], wind_rel=True, action_feedback=False, squash_action=True, flipping=True, odor_scaling=True, stray_max=2.0, test_episodes=50, viz_episodes=10, model_fname='', obs_noise=0.0, act_noise=0.0, cuda=False)
Using Precomputed Plume...
PlumeEnvironment: {'self': <plume_env.PlumeEnvironment object at 0x31e45a1f0>, 't_val_min': 10.0, 'sim_steps_max': 1750, 'reset_offset_tmax': 30, 'dataset': 'constantx5b5', 'move_capacity': 2.0, 'turn_capacity': 19.634954084936208, 'wind_obsx': 1.0, 'movex': 1.0, 'turnx': 1.0, 'birthx': 2.5, 'birthx_max': 1.0, 'env_dt': 0.04, 'loc_algo': 'uniform', 'qvar': 0.4, 'time_algo': 'uniform', 'angle_algo': 'uniform', 'homed_radius': 0.2, 'stray_max': 2.0, 'wind_rel': True, 'auto_movex': False, 'auto_reward': False, 'diff_max': 0.8, 'diff_min': 0.7, 'r_shaping': ['step', 'oob', 'metabolic', 'found'], 'rewardx': 1.0, 'rescale': False, 'squash_action': True, 'walking': True, 'walk_move': 0.05, 'walk_turn': 3.14159, 'radiusx': 1.0, 'diffusion_min': 1.0, 'diffusion_max': 1.0, 'action_feedback': False, 'flipping': True, 'odor_scaling': True, 'obs_noise': 0.0, 'act_noise': 0.0, 'dynamic': False, 'seed': 13449, 'verbose': 0, '__class__': <class 'plume_env.PlumeEnvironment'>}
Squashing actions to 0-1
constantx5b5
wind: t_val_diff 0.03999999999999915 env_dt 0.04
puffs: t_val_diff 0.03999999999999915 env_dt 0.04
Reward Shaping ['step', 'oob', 'metabolic', 'found']
Using Precomputed Plume...
PlumeEnvironment: {'self': <plume_env.PlumeEnvironment object at 0x31e45aca0>, 't_val_min': 10.0, 'sim_steps_max': 1750, 'reset_offset_tmax': 30, 'dataset': 'constantx5b5', 'move_capacity': 2.0, 'turn_capacity': 19.634954084936208, 'wind_obsx': 1.0, 'movex': 1.0, 'turnx': 1.0, 'birthx': 2.5, 'birthx_max': 1.0, 'env_dt': 0.04, 'loc_algo': 'uniform', 'qvar': 0.4, 'time_algo': 'uniform', 'angle_algo': 'uniform', 'homed_radius': 0.2, 'stray_max': 2.0, 'wind_rel': True, 'auto_movex': False, 'auto_reward': False, 'diff_max': 0.8, 'diff_min': 0.7, 'r_shaping': ['step', 'oob', 'metabolic', 'found'], 'rewardx': 1.0, 'rescale': False, 'squash_action': True, 'walking': True, 'walk_move': 0.05, 'walk_turn': 3.14159, 'radiusx': 1.0, 'diffusion_min': 1.0, 'diffusion_max': 1.0, 'action_feedback': False, 'flipping': True, 'odor_scaling': True, 'obs_noise': 0.0, 'act_noise': 0.0, 'dynamic': False, 'seed': 13449, 'verbose': 0, '__class__': <class 'plume_env.PlumeEnvironment'>}
Squashing actions to 0-1
constantx5b5
wind: t_val_diff 0.03999999999999915 env_dt 0.04
puffs: t_val_diff 0.03999999999999915 env_dt 0.04
Reward Shaping ['step', 'oob', 'metabolic', 'found']
Using MLPBase
hidden_size 64
Using VanillaRNN
Saved ./trained_models/ExptWalking20250806//plume_walk-v12_20250806_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicfound_bx2.52_t850000100000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed134498c.pt.start
Stage: 0/2 - constantx5b5 b2.5 q0.4 n850000
Saved ./trained_models/ExptWalking20250806/plume_walk-v12_20250806_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicfound_bx2.52_t850000100000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed134498c.pt
Update 0/415, T 2048, FPS 117, 22-training-episode: mean/median 22.8/-0.8, min/max -1.9/102.0
Update 65/415, T 135168, FPS 123, 50-training-episode: mean/median 14.1/-0.6, min/max -1.9/102.1
Update 66/415, T 137216, FPS 123, 50-training-episode: mean/median 16.2/-0.6, min/max -1.9/110.8
Update 67/415, T 139264, FPS 123, 50-training-episode: mean/median 18.1/-0.6, min/max -1.7/111.2
Update 68/415, T 141312, FPS 123, 50-training-episode: mean/median 20.2/-0.4, min/max -1.7/111.2
Update 69/415, T 143360, FPS 123, 50-training-episode: mean/median 15.7/-0.5, min/max -1.7/101.8
Update 70/415, T 145408, FPS 123, 50-training-episode: mean/median 19.8/-0.5, min/max -1.7/102.0
Update 71/415, T 147456, FPS 123, 50-training-episode: mean/median 17.8/-0.6, min/max -1.7/102.0
Update 72/415, T 149504, FPS 123, 50-training-episode: mean/median 11.8/-0.8, min/max -2.1/110.9
Update 73/415, T 151552, FPS 123, 50-training-episode: mean/median 17.8/-0.8, min/max -2.1/110.9
Update 74/415, T 153600, FPS 123, 50-training-episode: mean/median 23.8/-0.7, min/max -2.1/102.1
Update 75/415, T 155648, FPS 123, 50-training-episode: mean/median 27.9/-0.6, min/max -1.8/102.1
Update 76/415, T 157696, FPS 123, 50-training-episode: mean/median 31.9/-0.5, min/max -1.8/102.1
Update 77/415, T 159744, FPS 123, 50-training-episode: mean/median 29.9/-0.6, min/max -1.7/102.1
Update 78/415, T 161792, FPS 123, 50-training-episode: mean/median 32.0/-0.4, min/max -1.7/102.1
Update 79/415, T 163840, FPS 123, 50-training-episode: mean/median 36.3/-0.3, min/max -1.7/102.1
Update 80/415, T 165888, FPS 123, 50-training-episode: mean/median 36.4/-0.2, min/max -1.7/102.2
Update 81/415, T 167936, FPS 123, 50-training-episode: mean/median 40.6/-0.4, min/max -1.7/111.4
Update 82/415, T 169984, FPS 123, 50-training-episode: mean/median 37.0/-0.1, min/max -1.7/111.6
Update 83/415, T 172032, FPS 122, 50-training-episode: mean/median 43.4/-0.1, min/max -1.6/111.6
Update 84/415, T 174080, FPS 122, 50-training-episode: mean/median 49.7/4.7, min/max -1.6/111.6
Update 85/415, T 176128, FPS 122, 50-training-episode: mean/median 43.6/0.0, min/max -1.6/111.6
Update 86/415, T 178176, FPS 122, 50-training-episode: mean/median 38.9/-0.3, min/max -1.8/111.6
Update 87/415, T 180224, FPS 122, 50-training-episode: mean/median 36.5/-0.4, min/max -1.8/111.1
Update 88/415, T 182272, FPS 122, 50-training-episode: mean/median 44.5/-0.2, min/max -1.8/111.1
Update 89/415, T 184320, FPS 122, 50-training-episode: mean/median 36.0/-0.7, min/max -1.8/102.2
Update 90/415, T 186368, FPS 122, 50-training-episode: mean/median 46.2/0.1, min/max -1.8/102.2
Update 91/415, T 188416, FPS 122, 50-training-episode: mean/median 58.6/101.2, min/max -1.8/102.1
Update 92/415, T 190464, FPS 122, 50-training-episode: mean/median 67.0/101.4, min/max -1.9/102.3
Update 93/415, T 192512, FPS 122, 50-training-episode: mean/median 53.0/101.2, min/max -1.9/111.2
Update 94/415, T 194560, FPS 122, 50-training-episode: mean/median 53.2/101.2, min/max -1.9/111.2
Update 95/415, T 196608, FPS 122, 50-training-episode: mean/median 57.1/101.3, min/max -1.8/111.2
Update 96/415, T 198656, FPS 122, 50-training-episode: mean/median 61.0/101.4, min/max -1.8/111.2
Update 97/415, T 200704, FPS 122, 50-training-episode: mean/median 57.3/101.2, min/max -1.8/102.2
Update 98/415, T 202752, FPS 122, 50-training-episode: mean/median 51.4/55.1, min/max -1.7/111.9
Update 99/415, T 204800, FPS 122, 50-training-episode: mean/median 45.5/8.7, min/max -1.7/111.9
Saved ./trained_models/ExptWalking20250806/plume_walk-v12_20250806_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicfound_bx2.52_t850000100000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed134498c.pt
Saved ./trained_models/ExptWalking20250806/plume_walk-v12_20250806_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicfound_bx2.52_t850000100000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed134498c.pt.best
Update 100/415, T 206848, FPS 122, 50-training-episode: mean/median 47.2/4.4, min/max -1.3/111.9
Update 101/415, T 208896, FPS 122, 50-training-episode: mean/median 44.6/-0.3, min/max -1.6/111.0
Update 102/415, T 210944, FPS 122, 50-training-episode: mean/median 38.2/-0.6, min/max -2.5/111.3
Update 103/415, T 212992, FPS 122, 50-training-episode: mean/median 36.6/-0.6, min/max -2.5/111.3
Update 104/415, T 215040, FPS 122, 50-training-episode: mean/median 42.9/-0.0, min/max -2.5/111.3
Update 105/415, T 217088, FPS 122, 50-training-episode: mean/median 44.7/-0.3, min/max -1.9/111.1
Update 106/415, T 219136, FPS 122, 50-training-episode: mean/median 38.3/-0.3, min/max -1.8/111.1
Update 107/415, T 221184, FPS 122, 50-training-episode: mean/median 32.8/-0.2, min/max -1.7/111.7
Update 108/415, T 223232, FPS 122, 50-training-episode: mean/median 36.7/-0.6, min/max -1.7/111.7
Update 109/415, T 225280, FPS 122, 50-training-episode: mean/median 36.4/-0.6, min/max -1.8/102.2
Update 110/415, T 227328, FPS 122, 50-training-episode: mean/median 40.6/-0.3, min/max -1.8/111.2
Update 111/415, T 229376, FPS 122, 50-training-episode: mean/median 48.8/0.2, min/max -1.7/111.8
Update 112/415, T 231424, FPS 122, 50-training-episode: mean/median 40.4/-0.3, min/max -1.7/111.8
Update 113/415, T 233472, FPS 122, 50-training-episode: mean/median 42.6/-0.2, min/max -1.7/111.8
Update 114/415, T 235520, FPS 122, 50-training-episode: mean/median 48.7/0.1, min/max -2.1/111.6
Update 115/415, T 237568, FPS 122, 50-training-episode: mean/median 48.6/0.1, min/max -2.1/111.6
Update 116/415, T 239616, FPS 122, 50-training-episode: mean/median 56.9/101.3, min/max -1.8/111.3
Update 117/415, T 241664, FPS 122, 50-training-episode: mean/median 54.6/101.3, min/max -1.9/111.3
Update 118/415, T 243712, FPS 122, 50-training-episode: mean/median 52.4/101.3, min/max -1.9/102.2
Update 119/415, T 245760, FPS 122, 50-training-episode: mean/median 44.5/0.3, min/max -1.9/111.7
Update 120/415, T 247808, FPS 122, 50-training-episode: mean/median 28.7/-0.6, min/max -1.8/111.4
Update 121/415, T 249856, FPS 121, 50-training-episode: mean/median 28.4/-0.8, min/max -1.8/111.4
Update 122/415, T 251904, FPS 121, 50-training-episode: mean/median 34.7/-0.6, min/max -1.7/111.4
Update 123/415, T 253952, FPS 121, 50-training-episode: mean/median 22.0/-0.5, min/max -1.8/102.2
Update 124/415, T 256000, FPS 121, 50-training-episode: mean/median 11.5/-0.7, min/max -1.8/102.2
Update 125/415, T 258048, FPS 121, 50-training-episode: mean/median 9.7/-0.7, min/max -2.0/111.2
Update 126/415, T 260096, FPS 121, 50-training-episode: mean/median 12.2/-0.6, min/max -2.0/111.5
Update 127/415, T 262144, FPS 121, 50-training-episode: mean/median 13.9/-0.7, min/max -1.8/111.5
Update 128/415, T 264192, FPS 121, 50-training-episode: mean/median 9.7/-0.7, min/max -2.1/101.7
Update 129/415, T 266240, FPS 121, 50-training-episode: mean/median 10.0/-0.6, min/max -2.1/101.8
Update 130/415, T 268288, FPS 121, 50-training-episode: mean/median 12.0/-0.5, min/max -1.6/101.8
Update 131/415, T 270336, FPS 121, 50-training-episode: mean/median 6.2/-0.7, min/max -1.8/101.6
Update 132/415, T 272384, FPS 121, 50-training-episode: mean/median 13.0/-0.3, min/max -1.8/111.4
Update 133/415, T 274432, FPS 121, 50-training-episode: mean/median 13.1/-0.1, min/max -1.5/111.4
Update 134/415, T 276480, FPS 121, 50-training-episode: mean/median 12.3/-0.3, min/max -1.8/101.9
Update 135/415, T 278528, FPS 121, 50-training-episode: mean/median 9.6/-0.5, min/max -1.8/101.9
Update 136/415, T 280576, FPS 121, 50-training-episode: mean/median 17.6/-0.6, min/max -1.8/102.0
